40
15
4
9
6000
529	515
530	549
536	597
543	603
582	741
587	744
614	783
627	844
640	911
356.2	906.6	108	1.0	640	2240	20000.0	2.0	131	3.0	468	3280	50000.0	5.0	135	2.0	306	4560	40000.0	4.0	149	5.0	564	3800	50000.0	5.0
893.4	80.0	50	0	8.0	444	80.0	0	7.0	672	84.0	11	7.0	364	84.0	20	6.0	516	54.0
281.7	319.0	50	7	10.0	596	100.0	40	7.0	471	70.0	0	7.0	688	70.0	43	8.0	501	88.0
688.9	359.3	50	7	8.0	664	64.0	0	6.0	567	66.0	19	7.0	348	63.0	49	7.0	519	63.0
991.8	849.2	50	16	9.0	748	99.0	0	7.0	380	70.0	0	6.0	672	66.0	0	6.0	560	60.0
293.9	999.5	50	47	6.0	342	66.0	32	6.0	292	60.0	53	10.0	656	100.0	23	7.0	486	56.0
767.4	9.2	50	43	6.0	684	60.0	30	9.0	656	99.0	43	9.0	368	81.0	21	8.0	525	72.0
344.3	959.9	50	8	6.0	576	66.0	21	10.0	468	100.0	0	10.0	328	110.0	0	9.0	588	72.0
866.1	989.3	50	19	7.0	640	56.0	0	6.0	420	72.0	0	10.0	486	80.0	0	7.0	358	56.0
727.1	989.5	50	53	7.0	552	77.0	0	10.0	338	90.0	37	9.0	438	99.0	32	7.0	322	56.0
629.1	765.1	50	15	7.0	644	84.0	0	9.0	352	99.0	25	9.0	453	81.0	39	10.0	696	90.0
62.6	930.7	50	0	9.0	364	81.0	55	10.0	320	80.0	31	6.0	438	72.0	7	6.0	628	72.0
23.1	120.7	50	0	8.0	356	64.0	5	6.0	316	48.0	0	9.0	510	81.0	19	8.0	676	80.0
360.5	991.0	50	0	8.0	302	80.0	16	10.0	748	110.0	54	9.0	330	99.0	35	9.0	561	81.0
532.1	9.3	50	37	8.0	374	64.0	0	7.0	483	63.0	39	10.0	501	90.0	0	9.0	564	108.0
916.5	676.1	50	25	9.0	444	81.0	35	7.0	308	84.0	12	9.0	656	99.0	8	7.0	378	56.0
852.2	994.9	50	0	6.0	596	72.0	5	10.0	640	110.0	55	7.0	489	77.0	10	6.0	486	54.0
194.3	411.5	50	22	8.0	356	72.0	0	8.0	624	72.0	0	9.0	648	81.0	39	6.0	372	60.0
287.9	887.5	50	0	8.0	432	88.0	20	8.0	567	88.0	14	9.0	364	99.0	0	8.0	752	88.0
975.3	380.6	50	9	8.0	362	80.0	15	9.0	429	90.0	55	6.0	660	54.0	0	9.0	342	108.0
619.2	52.5	50	19	6.0	568	60.0	16	9.0	282	72.0	15	9.0	568	81.0	46	9.0	624	99.0
344.0	316.6	50	0	6.0	720	54.0	0	9.0	288	81.0	43	8.0	684	80.0	6	8.0	513	96.0
51.6	427.5	50	24	7.0	378	77.0	22	7.0	435	77.0	9	10.0	504	100.0	9	9.0	724	99.0
424.6	626.5	50	6	6.0	525	60.0	23	9.0	429	72.0	54	8.0	308	64.0	20	7.0	441	84.0
626.9	657.7	50	51	7.0	364	63.0	15	9.0	624	108.0	25	7.0	537	63.0	16	8.0	456	96.0
131.9	511.0	50	41	9.0	326	72.0	5	10.0	676	100.0	25	8.0	504	72.0	0	10.0	584	120.0
704.3	434.3	50	18	6.0	716	72.0	47	7.0	596	77.0	8	6.0	660	48.0	16	10.0	531	80.0
484.4	482.2	50	0	6.0	300	54.0	41	6.0	696	66.0	19	6.0	736	54.0	32	6.0	568	54.0
577.5	319.6	50	0	9.0	720	72.0	0	10.0	568	90.0	0	10.0	516	100.0	21	10.0	318	90.0
815.4	871.8	50	45	6.0	332	66.0	0	10.0	477	90.0	5	8.0	624	88.0	24	6.0	438	60.0
870.6	498.8	50	50	6.0	474	72.0	19	6.0	588	54.0	9	8.0	672	80.0	20	8.0	543	96.0
415.8	575.0	50	17	6.0	376	72.0	41	6.0	429	60.0	40	8.0	740	96.0	11	6.0	300	54.0
101.7	183.1	50	0	8.0	552	64.0	12	9.0	474	99.0	0	9.0	374	108.0	11	7.0	340	70.0
589.6	182.0	50	12	10.0	732	110.0	0	7.0	432	56.0	0	6.0	290	54.0	19	6.0	632	60.0
473.2	376.1	50	43	9.0	360	108.0	0	8.0	441	72.0	0	10.0	728	110.0	15	7.0	468	56.0
1.7	720.3	50	21	9.0	608	81.0	0	8.0	358	80.0	0	9.0	364	90.0	0	7.0	316	84.0
474.8	456.3	50	0	6.0	660	66.0	0	6.0	320	48.0	25	9.0	724	99.0	23	8.0	459	80.0
150.4	856.0	50	0	6.0	692	72.0	17	9.0	304	90.0	11	6.0	708	66.0	38	10.0	516	100.0
724.6	444.7	50	0	8.0	350	72.0	18	6.0	306	72.0	6	6.0	728	60.0	24	10.0	564	80.0
924.9	457.6	50	21	8.0	320	96.0	34	10.0	564	110.0	14	8.0	294	80.0	0	7.0	322	77.0
204.8	823.8	50	16	10.0	483	110.0	16	8.0	432	64.0	24	6.0	522	66.0	18	6.0	592	54.0
0	0	12	30	25	6	19	0	0	36	38	0	17	0	21	
7	35	19	37	14	6	6	0	0	13	11	14	19	55	0	
7	15	0	25	0	17	34	0	18	12	10	49	24	19	48	
16	5	18	10	11	0	53	46	33	22	0	37	35	40	0	
47	0	51	31	14	52	34	17	9	9	8	35	0	15	25	
43	0	22	15	40	0	39	48	0	0	14	5	10	51	0	
8	33	22	16	6	7	13	0	17	54	0	14	12	14	43	
19	18	0	15	18	14	9	12	0	11	25	34	5	18	8	
53	15	11	15	20	14	5	22	0	17	34	55	18	0	16	
15	0	55	19	13	0	15	9	14	12	54	25	0	12	22	
0	9	23	0	0	12	44	0	14	47	19	15	32	11	0	
0	0	0	54	21	17	21	22	15	0	43	22	0	37	21	
0	0	38	8	20	8	21	6	10	0	21	0	17	33	42	
37	15	43	6	7	52	39	11	20	16	22	12	14	45	7	
25	11	22	46	8	14	14	34	0	15	0	24	32	0	45	
0	16	25	0	33	0	43	41	52	35	47	21	21	0	0	
22	18	0	0	5	34	0	20	17	22	9	50	52	0	0	
0	0	12	5	40	55	12	0	19	18	10	16	37	0	0	
9	23	0	49	24	0	14	49	0	0	0	51	0	48	48	
19	40	5	0	45	8	15	45	44	33	38	0	7	30	0	
0	0	20	45	23	24	5	25	50	37	22	20	53	0	12	
24	45	51	7	0	55	25	15	50	7	8	49	0	8	54	
6	53	22	10	0	0	0	0	7	6	10	0	8	48	0	
51	10	11	21	0	37	6	14	11	0	0	17	11	24	34	
41	43	48	22	39	23	10	11	16	52	0	15	36	33	22	
18	9	43	0	0	50	14	9	0	9	8	38	8	0	31	
0	11	0	18	22	0	15	19	25	40	35	16	0	0	0	
0	12	0	0	54	37	9	0	6	13	21	0	45	21	0	
45	6	0	47	0	0	0	17	40	11	10	55	0	31	22	
50	44	17	0	24	11	37	16	0	16	38	15	41	36	24	
17	0	0	11	12	13	0	16	0	0	22	46	0	39	0	
0	40	30	39	34	0	20	0	22	0	39	21	17	13	8	
12	14	32	47	0	49	18	16	9	16	0	0	0	14	15	
43	53	15	0	13	30	16	24	20	16	0	14	33	24	55	
21	0	5	8	13	0	21	0	49	0	14	24	0	53	25	
0	39	14	0	0	12	20	0	5	6	0	54	6	0	33	
0	14	44	16	32	17	36	33	0	24	5	40	0	0	9	
0	8	20	9	0	0	0	15	42	16	0	0	30	22	14	
21	24	34	12	8	12	0	24	25	0	16	0	13	0	25	
16	45	25	37	0	0	0	7	49	0	13	0	50	0	55	
0	0	10	18	18	0	0	17	6	0	17	0	34	50	15	
40	43	0	14	32	32	8	48	21	13	38	16	0	5	0	
0	16	9	0	0	10	24	19	5	6	22	10	0	0	16	
0	14	0	5	25	20	0	20	6	0	11	54	47	0	43	
32	19	38	35	35	0	0	0	46	0	35	34	53	51	0	
30	0	0	15	44	23	0	40	38	0	20	0	20	0	0	
21	43	43	0	0	9	25	0	7	49	0	22	0	0	21	
0	45	39	21	17	0	0	0	17	25	6	10	25	13	19	
0	0	19	7	35	0	42	17	21	7	0	22	10	31	11	
0	8	55	13	9	15	10	9	0	5	13	12	17	17	50	
55	9	6	0	50	38	43	33	0	0	53	0	18	8	20	
5	21	41	0	48	6	0	0	19	0	25	6	0	0	0	
16	23	17	21	34	0	16	22	55	43	0	38	23	14	20	
0	0	55	11	19	6	7	17	14	23	9	41	19	13	16	
35	6	0	24	0	0	0	0	0	21	13	0	22	15	0	
5	22	35	42	0	49	18	42	14	0	10	35	35	33	13	
0	0	0	12	0	0	22	23	15	23	15	8	34	8	50	
20	19	21	0	19	0	49	25	5	51	0	25	0	9	0	
15	53	13	54	0	8	16	18	5	49	5	0	14	6	37	
16	51	54	46	38	0	0	40	14	20	0	11	24	44	23	
0	40	8	49	19	9	11	15	15	17	20	0	5	11	18	
22	12	51	0	0	0	14	42	17	8	0	40	0	15	24	
23	18	21	39	36	52	47	0	21	0	41	20	0	14	16	
15	40	39	42	52	0	0	9	10	24	7	0	32	36	0	
5	20	0	5	19	39	8	0	33	0	12	5	9	25	31	
47	9	20	24	0	7	19	20	7	12	6	9	16	23	46	
41	47	21	49	24	0	52	25	8	0	14	54	0	32	10	
0	36	37	20	0	10	15	25	22	0	21	20	25	41	17	
0	40	35	14	49	17	0	6	0	20	6	45	16	49	0	
19	55	20	30	30	51	30	0	42	17	13	16	17	24	6	
41	18	0	45	0	39	49	19	19	21	18	0	17	0	38	
12	0	0	11	41	32	23	42	44	50	37	7	15	20	11	
0	41	5	14	6	55	0	24	7	0	41	34	7	30	40	
0	10	13	0	15	20	0	0	0	0	49	48	55	42	7	
0	14	0	47	7	11	0	0	18	0	9	45	0	23	12	
0	7	24	51	21	0	0	30	0	5	0	0	20	16	0	
17	49	52	13	18	15	12	0	8	0	0	0	7	33	0	
18	0	45	16	6	42	34	13	7	0	20	12	15	24	16	
34	30	42	42	39	17	0	10	23	15	53	0	0	18	0	
