20
5
3
7
6000
269	540
277	565
277	619
281	713
301	787
305	827
327	996
78.1	447.0	115	5.0	453	1040	80000.0	8.0	129	1.0	306	1780	60000.0	6.0	114	4.0	628	2080	80000.0	8.0
180.8	904.0	50	44	10.0	420	120.0	44	8.0	356	88.0	48	9.0	426	81.0
185.5	563.3	50	50	6.0	534	72.0	31	6.0	572	72.0	0	6.0	636	60.0
113.6	416.0	50	5	8.0	346	88.0	10	6.0	540	60.0	8	8.0	584	88.0
937.3	467.1	50	48	9.0	378	81.0	46	7.0	322	63.0	0	9.0	332	99.0
230.8	94.7	50	9	7.0	298	56.0	42	9.0	324	81.0	17	7.0	580	77.0
860.6	942.3	50	0	7.0	318	77.0	40	9.0	564	99.0	0	6.0	334	72.0
609.9	91.9	50	55	8.0	568	88.0	15	6.0	370	66.0	18	7.0	322	63.0
837.2	156.3	50	13	9.0	720	99.0	55	10.0	328	100.0	15	9.0	636	81.0
52.4	944.6	50	41	8.0	489	64.0	54	6.0	510	72.0	0	6.0	513	66.0
504.3	815.5	50	38	10.0	596	110.0	0	8.0	724	88.0	0	7.0	342	56.0
927.6	452.0	50	24	10.0	432	90.0	39	7.0	459	84.0	22	7.0	338	70.0
71.3	289.9	50	7	10.0	324	90.0	37	6.0	564	48.0	25	9.0	420	108.0
252.1	707.2	50	25	10.0	504	90.0	52	7.0	546	63.0	5	9.0	584	90.0
633.0	927.9	50	45	9.0	704	72.0	31	9.0	648	81.0	11	10.0	376	100.0
832.7	296.9	50	22	9.0	342	108.0	0	9.0	540	81.0	32	6.0	444	48.0
459.0	312.1	50	20	10.0	692	110.0	40	6.0	368	54.0	7	6.0	513	60.0
889.0	752.9	50	45	7.0	376	84.0	23	6.0	328	60.0	54	9.0	704	99.0
44.0	947.0	50	20	6.0	447	66.0	16	6.0	636	48.0	21	9.0	660	72.0
372.3	955.0	50	0	7.0	342	84.0	31	8.0	435	64.0	22	6.0	471	48.0
43.8	911.9	50	15	7.0	459	77.0	50	9.0	474	108.0	47	10.0	420	110.0
44	24	8	8	55	
50	0	6	19	0	
5	0	0	5	53	
48	0	12	0	55	
9	8	23	0	0	
0	16	20	8	0	
55	46	18	7	33	
13	46	38	13	6	
41	15	20	0	22	
38	0	25	9	0	
24	11	44	17	13	
7	7	7	0	0	
25	16	13	20	22	
45	18	22	15	15	
22	13	31	24	0	
20	46	0	0	18	
45	0	7	39	51	
20	47	40	25	17	
0	51	17	8	50	
15	24	0	21	20	
44	10	0	54	23	
31	10	9	19	45	
10	41	24	51	0	
46	8	47	48	55	
42	0	21	0	48	
40	0	23	0	43	
15	42	23	22	46	
55	36	32	12	0	
54	0	49	22	19	
0	37	44	7	21	
39	5	7	14	50	
37	0	36	14	10	
52	0	33	0	22	
31	39	23	15	0	
0	24	43	40	7	
40	0	12	31	0	
23	20	17	0	55	
16	33	53	0	10	
31	0	36	0	33	
50	7	0	0	12	
48	23	11	11	10	
0	48	46	0	0	
8	25	0	39	12	
0	10	21	17	14	
17	34	0	41	20	
0	14	21	20	22	
18	38	15	5	18	
15	21	8	6	0	
0	0	20	24	0	
0	0	30	50	20	
22	21	0	0	0	
25	25	25	11	0	
5	0	12	0	6	
11	0	22	0	23	
32	23	5	17	17	
7	5	32	0	8	
54	6	53	0	45	
21	12	21	36	13	
22	23	0	0	0	
47	0	25	11	0	
