40
15
5
9
6000
679	516
691	523
724	581
729	610
737	703
764	820
773	862
805	987
807	997
197.8	733.6	107	2.0	546	2400	60000.0	6.0	141	3.0	501	2280	80000.0	8.0	125	5.0	700	4000	50000.0	5.0	137	4.0	624	5600	70000.0	7.0	150	3.0	459	3400	70000.0	7.0
842.5	358.7	50	0	9.0	368	108.0	22	9.0	370	90.0	11	10.0	312	120.0	8	8.0	286	72.0	14	7.0	450	70.0
814.9	519.6	50	18	9.0	584	108.0	13	6.0	744	66.0	49	6.0	519	66.0	21	6.0	298	60.0	0	10.0	608	120.0
33.9	762.9	50	0	10.0	376	80.0	13	10.0	600	80.0	48	7.0	495	63.0	23	7.0	312	56.0	0	8.0	525	64.0
542.7	820.6	50	37	9.0	584	72.0	0	8.0	318	80.0	17	10.0	483	110.0	12	10.0	284	90.0	0	10.0	543	110.0
515.1	7.7	50	10	6.0	296	60.0	0	9.0	456	90.0	23	8.0	477	72.0	34	6.0	688	54.0	7	8.0	756	72.0
401.3	779.3	50	36	10.0	495	90.0	36	6.0	552	60.0	22	9.0	376	99.0	44	10.0	543	80.0	0	10.0	592	120.0
865.7	713.3	50	54	10.0	672	90.0	16	6.0	568	54.0	22	6.0	314	60.0	7	7.0	432	77.0	14	6.0	513	48.0
118.8	294.7	50	0	8.0	308	64.0	11	7.0	474	84.0	24	9.0	552	72.0	0	6.0	380	54.0	0	6.0	334	54.0
520.5	315.0	50	32	6.0	294	54.0	19	10.0	656	80.0	0	9.0	328	90.0	23	8.0	372	80.0	0	8.0	540	64.0
507.7	973.7	50	50	8.0	516	72.0	30	10.0	628	80.0	0	7.0	534	63.0	0	7.0	716	70.0	0	7.0	644	56.0
401.4	737.8	50	25	6.0	378	72.0	53	7.0	346	77.0	0	7.0	628	70.0	18	8.0	495	72.0	34	8.0	522	64.0
115.4	198.5	50	0	7.0	350	56.0	0	10.0	561	110.0	19	8.0	308	64.0	42	8.0	280	88.0	0	9.0	338	81.0
741.0	634.0	50	33	9.0	447	81.0	52	7.0	312	77.0	50	9.0	348	99.0	0	8.0	660	72.0	9	6.0	376	66.0
753.4	773.3	50	40	10.0	308	100.0	20	8.0	336	80.0	55	8.0	304	96.0	0	8.0	572	80.0	22	8.0	304	64.0
994.8	986.3	50	0	10.0	426	120.0	13	8.0	660	80.0	0	6.0	420	54.0	52	8.0	453	96.0	5	10.0	348	120.0
320.4	223.4	50	9	9.0	294	72.0	9	9.0	744	90.0	0	7.0	477	84.0	25	7.0	600	77.0	0	6.0	426	66.0
258.7	961.6	50	55	9.0	420	99.0	24	10.0	516	90.0	19	7.0	438	84.0	0	6.0	576	54.0	36	9.0	453	81.0
961.4	193.0	50	0	10.0	372	80.0	10	8.0	660	64.0	24	7.0	453	77.0	30	6.0	652	54.0	42	8.0	330	72.0
491.4	757.1	50	18	10.0	620	110.0	0	6.0	456	54.0	19	9.0	580	81.0	0	9.0	304	90.0	50	7.0	756	84.0
162.6	392.8	50	24	10.0	584	80.0	52	7.0	676	63.0	21	8.0	501	88.0	49	6.0	330	66.0	0	9.0	507	108.0
583.5	589.3	50	0	6.0	652	48.0	22	6.0	282	48.0	5	10.0	338	90.0	10	9.0	537	81.0	0	10.0	561	100.0
159.1	302.1	50	18	6.0	290	48.0	42	9.0	456	81.0	5	8.0	429	88.0	0	8.0	732	80.0	51	10.0	616	80.0
120.1	839.7	50	18	10.0	576	100.0	0	9.0	708	81.0	19	10.0	543	110.0	22	7.0	346	77.0	46	8.0	604	72.0
339.0	112.3	50	21	9.0	290	108.0	16	10.0	558	120.0	14	8.0	366	96.0	0	6.0	668	66.0	0	9.0	567	72.0
842.9	104.7	50	0	10.0	471	80.0	0	9.0	286	81.0	0	6.0	644	48.0	0	9.0	366	72.0	24	8.0	501	88.0
845.5	140.6	50	18	10.0	552	80.0	21	8.0	294	88.0	24	8.0	564	88.0	13	8.0	708	96.0	49	6.0	543	66.0
392.1	920.8	50	11	8.0	552	72.0	0	7.0	640	63.0	0	9.0	628	72.0	15	9.0	376	108.0	31	7.0	568	63.0
893.4	479.1	50	0	7.0	728	77.0	0	9.0	510	72.0	0	9.0	368	108.0	0	7.0	552	63.0	17	10.0	356	110.0
502.4	578.4	50	14	7.0	308	77.0	36	8.0	298	96.0	0	7.0	600	77.0	30	9.0	628	90.0	8	9.0	616	72.0
934.5	161.5	50	0	6.0	537	48.0	20	6.0	480	72.0	11	6.0	444	60.0	23	7.0	292	84.0	24	7.0	752	84.0
739.9	348.2	50	15	8.0	438	96.0	24	8.0	462	64.0	13	10.0	444	100.0	7	6.0	640	54.0	18	6.0	348	60.0
350.7	31.1	50	13	8.0	444	88.0	11	9.0	668	72.0	0	8.0	760	88.0	19	10.0	644	120.0	15	9.0	676	90.0
749.0	390.5	50	42	6.0	370	60.0	20	6.0	420	48.0	30	8.0	314	64.0	7	10.0	752	80.0	21	7.0	552	84.0
784.7	924.0	50	0	9.0	492	72.0	0	6.0	354	48.0	33	9.0	354	81.0	46	7.0	540	63.0	0	10.0	760	80.0
457.7	396.8	50	55	10.0	537	90.0	11	6.0	636	48.0	18	7.0	453	84.0	5	6.0	456	60.0	0	7.0	308	84.0
577.6	309.6	50	10	10.0	501	90.0	19	6.0	592	60.0	0	8.0	664	88.0	23	10.0	640	90.0	6	7.0	294	84.0
724.1	485.1	50	0	9.0	374	90.0	53	10.0	534	90.0	46	10.0	652	80.0	24	6.0	592	48.0	37	6.0	288	60.0
41.8	47.5	50	23	8.0	576	64.0	15	9.0	668	81.0	13	10.0	292	90.0	35	7.0	720	63.0	9	6.0	280	66.0
755.3	184.4	50	0	9.0	724	81.0	53	8.0	358	64.0	0	10.0	350	120.0	19	9.0	362	72.0	0	9.0	459	108.0
223.2	860.4	50	0	9.0	450	90.0	36	9.0	280	72.0	5	6.0	489	60.0	24	8.0	420	64.0	16	8.0	537	72.0
0	10	46	19	17	25	0	6	0	7	0	35	40	18	40	
18	12	0	22	7	36	30	18	20	32	8	8	39	0	21	
0	0	22	9	0	20	0	0	10	33	25	0	0	17	37	
37	0	22	9	25	0	0	19	22	0	0	0	19	17	0	
10	35	37	53	0	11	8	34	23	0	6	44	21	24	15	
36	14	5	48	6	12	0	35	24	0	6	20	16	25	0	
54	48	11	0	20	8	6	0	0	0	13	41	15	33	24	
0	31	8	8	35	0	10	35	0	14	8	14	46	14	8	
32	0	12	37	21	16	0	49	0	35	16	51	15	46	0	
50	24	12	14	6	0	18	14	0	24	11	50	6	21	5	
25	18	13	31	21	8	33	50	0	0	49	0	0	53	45	
0	14	33	24	19	23	22	22	0	16	0	19	24	54	40	
33	42	25	42	0	0	45	19	0	6	53	17	0	12	51	
40	43	22	0	0	0	12	0	9	32	25	22	39	47	33	
0	35	51	22	18	16	22	46	0	25	0	0	52	32	25	
9	38	17	31	0	16	19	10	25	0	0	13	0	24	48	
55	11	11	9	0	33	34	0	30	22	0	0	11	19	14	
0	42	0	30	0	7	46	0	15	55	0	54	0	16	16	
18	33	18	25	32	0	37	0	17	5	0	0	0	17	51	
24	39	9	35	16	22	0	21	20	48	47	18	9	40	14	
0	20	55	18	33	13	10	9	0	0	41	0	42	13	9	
18	32	14	8	9	12	0	32	32	46	9	8	13	42	55	
18	0	14	11	35	0	6	0	46	0	0	22	0	22	17	
21	55	0	19	15	0	0	22	19	0	25	0	19	47	19	
0	0	10	16	13	19	23	0	10	50	0	37	0	42	0	
18	13	20	34	0	24	42	43	37	0	17	11	17	9	15	
11	52	55	7	9	0	10	0	16	30	34	19	53	35	22	
0	8	5	0	53	0	17	0	12	0	22	35	0	0	34	
14	37	30	12	11	24	18	43	10	0	7	0	8	6	0	
0	37	17	44	15	6	22	5	25	34	0	24	9	9	33	
15	0	37	0	48	16	0	18	25	12	37	25	33	12	18	
13	25	7	35	48	10	7	9	18	36	18	43	22	0	0	
42	22	6	0	40	0	14	0	20	10	0	16	20	14	10	
0	19	48	0	36	10	22	34	35	0	53	11	14	0	0	
55	8	45	44	0	11	0	19	18	12	49	6	53	50	13	
10	11	19	20	37	0	22	0	15	30	0	20	52	40	32	
0	13	0	0	10	6	5	19	6	0	18	45	0	52	0	
23	48	18	0	0	24	6	36	23	15	12	19	0	24	0	
0	0	12	41	12	24	8	0	16	10	0	24	16	24	0	
0	0	8	33	19	0	0	0	22	40	18	14	24	0	0	
22	51	0	0	5	37	14	0	18	0	0	0	49	0	14	
13	30	23	6	6	11	0	11	0	10	5	0	8	41	0	
13	0	24	32	49	46	31	0	8	23	6	8	19	13	0	
0	0	7	0	8	21	0	38	44	37	20	40	23	42	47	
0	0	31	15	0	0	44	24	15	14	18	0	13	0	15	
36	38	23	42	30	15	5	45	43	0	8	41	21	14	0	
16	21	10	6	0	0	40	9	54	15	18	21	36	38	53	
11	22	37	0	0	24	7	22	18	7	14	9	0	18	10	
19	0	16	44	34	6	0	16	25	37	0	15	6	53	8	
30	21	41	30	6	0	48	17	0	0	10	0	45	0	0	
53	0	11	0	0	15	10	20	25	6	0	0	0	13	18	
0	19	13	14	23	25	53	0	21	18	55	0	16	5	20	
52	12	14	10	43	45	13	52	0	14	43	0	51	15	45	
20	20	12	15	43	22	12	8	0	0	12	0	54	0	37	
13	15	0	25	25	13	0	36	0	46	5	24	19	11	19	
9	47	14	0	36	25	14	21	9	40	15	0	15	12	0	
24	30	0	0	13	0	0	52	0	0	18	15	25	45	22	
10	39	23	9	43	25	25	8	14	0	24	0	10	0	21	
0	22	31	37	16	40	5	7	38	14	44	43	8	10	5	
52	6	0	0	25	17	8	23	0	0	24	10	21	19	19	
22	0	32	15	7	41	0	0	22	16	24	0	11	0	0	
42	53	7	24	46	20	48	7	40	11	15	0	15	18	0	
0	31	5	17	0	7	39	0	36	51	0	0	15	38	0	
16	20	8	7	0	13	0	0	20	6	11	0	22	14	10	
0	10	33	0	35	36	11	37	0	10	13	0	12	21	0	
21	21	37	47	0	0	51	0	0	25	16	0	15	23	24	
0	15	18	11	22	52	19	19	53	11	14	0	16	54	14	
0	25	36	30	19	5	44	20	14	35	0	17	14	0	39	
36	16	0	30	48	10	0	9	17	42	0	16	0	33	35	
20	12	7	20	0	11	43	25	45	12	6	22	7	11	53	
24	0	47	25	12	53	54	52	0	39	44	42	0	52	8	
11	52	0	25	11	0	11	0	0	0	48	22	41	17	39	
20	12	22	20	17	36	43	18	49	6	21	0	37	30	0	
0	8	14	32	50	5	24	0	0	22	23	49	49	22	51	
11	0	20	14	33	38	49	0	38	7	22	14	0	45	22	
19	13	0	14	20	0	10	15	9	0	55	6	11	23	5	
53	35	23	7	0	24	19	19	21	0	32	22	10	20	14	
15	0	48	24	0	43	52	9	8	11	5	20	11	5	11	
53	0	15	21	23	8	0	12	0	23	0	16	34	17	53	
36	0	16	0	20	9	19	39	36	0	51	18	0	38	54	
11	24	41	19	0	30	31	34	8	23	0	18	0	39	23	
49	12	44	0	55	51	24	16	0	22	36	15	46	18	16	
48	5	23	0	5	14	13	9	14	42	0	17	0	8	0	
17	50	0	0	43	47	12	8	0	17	0	0	12	0	49	
23	38	21	22	15	0	11	10	35	21	13	52	0	25	42	
22	17	8	0	0	0	9	0	0	14	11	0	0	14	13	
22	23	15	21	14	15	16	0	10	35	20	46	9	55	41	
24	0	10	34	24	0	31	5	33	47	11	10	0	51	0	
0	22	44	49	8	0	18	48	36	32	39	0	51	17	0	
0	39	9	0	35	12	14	0	44	6	9	50	15	21	0	
0	13	0	18	10	0	34	22	40	18	17	0	16	48	54	
19	9	15	44	12	6	0	10	17	0	39	0	0	25	0	
50	47	0	15	11	0	45	0	14	18	45	0	54	8	48	
55	13	7	15	11	53	47	0	0	54	0	17	0	0	20	
0	0	8	12	0	17	0	8	0	25	46	11	22	9	11	
