20
10
3
11
6000
157	650
162	657
162	685
166	744
173	800
175	894
179	906
183	949
183	964
190	985
194	1000
600.6	274.9	147	2.0	668	1020	30000.0	3.0	145	2.0	676	2360	70000.0	7.0	103	2.0	348	1120	80000.0	8.0
69.7	679.9	50	20	10.0	423	90.0	19	10.0	444	120.0	0	7.0	477	84.0
215.3	438.0	50	46	7.0	304	56.0	0	6.0	356	48.0	17	9.0	468	108.0
244.2	184.2	50	12	9.0	306	72.0	51	9.0	294	72.0	0	6.0	364	60.0
110.4	323.6	50	0	8.0	664	80.0	37	10.0	704	100.0	24	6.0	316	48.0
110.5	677.7	50	35	6.0	608	48.0	9	9.0	596	72.0	0	6.0	342	66.0
897.8	935.8	50	42	7.0	516	84.0	0	6.0	489	54.0	51	8.0	560	72.0
966.5	148.3	50	24	6.0	288	66.0	0	8.0	736	72.0	17	7.0	498	63.0
673.7	801.7	50	47	8.0	354	64.0	15	10.0	513	80.0	30	6.0	680	72.0
654.3	786.9	50	18	10.0	294	110.0	0	10.0	628	80.0	0	9.0	668	81.0
501.3	538.6	50	0	10.0	310	120.0	0	6.0	350	72.0	0	9.0	648	72.0
604.2	866.6	50	0	8.0	360	64.0	0	6.0	507	72.0	10	9.0	465	81.0
530.1	923.3	50	15	8.0	632	96.0	20	8.0	584	64.0	25	7.0	724	84.0
429.6	670.4	50	55	8.0	752	88.0	54	8.0	465	80.0	35	10.0	336	100.0
359.4	52.7	50	30	8.0	308	96.0	0	7.0	332	84.0	0	8.0	760	88.0
330.4	404.6	50	16	7.0	660	84.0	0	8.0	724	96.0	23	7.0	612	77.0
755.3	214.5	50	39	6.0	336	72.0	13	7.0	596	84.0	10	6.0	370	48.0
309.6	796.2	50	16	7.0	310	70.0	50	9.0	356	90.0	38	9.0	378	99.0
427.9	626.4	50	5	8.0	600	64.0	10	9.0	474	108.0	50	8.0	324	72.0
988.0	28.1	50	0	9.0	380	90.0	24	8.0	756	72.0	19	10.0	316	80.0
142.5	344.1	50	5	6.0	468	60.0	0	6.0	513	54.0	51	10.0	728	110.0
20	31	11	23	14	50	5	45	48	0	
46	17	12	21	21	37	0	31	48	30	
12	24	8	34	33	0	5	20	16	0	
0	5	0	0	40	0	18	15	15	22	
35	0	30	8	10	19	20	24	0	33	
42	11	0	49	16	0	43	7	21	53	
24	0	31	23	0	0	10	0	0	21	
47	20	45	17	0	30	18	37	6	0	
18	0	15	15	16	5	15	25	0	0	
0	23	0	6	22	41	17	8	49	6	
0	30	13	12	23	23	19	36	0	34	
15	0	20	23	12	0	0	22	14	30	
55	16	16	0	17	49	49	0	34	10	
30	0	50	48	10	0	25	14	7	8	
16	24	19	16	0	33	0	20	9	18	
39	52	20	13	0	6	34	0	8	55	
16	8	0	7	0	0	11	0	22	0	
5	22	21	37	38	6	7	39	24	0	
0	19	0	16	10	46	0	0	5	13	
5	0	13	11	16	0	8	20	14	0	
19	0	15	34	22	23	0	53	41	0	
0	6	10	37	50	9	7	0	0	0	
51	20	24	0	19	24	0	31	0	10	
37	11	6	0	15	0	6	0	21	12	
9	0	18	33	49	35	0	46	17	0	
0	16	43	0	0	0	10	53	52	7	
0	0	0	0	44	39	13	5	45	0	
15	19	14	16	20	43	0	5	15	8	
0	18	36	0	46	0	7	24	32	18	
0	40	19	15	0	9	50	0	31	24	
0	0	6	0	13	52	30	0	22	14	
20	0	36	12	19	11	0	14	6	53	
54	21	5	0	0	12	46	0	39	0	
0	0	46	16	0	0	31	40	7	7	
0	6	9	0	53	13	0	17	0	13	
13	23	0	0	13	0	19	10	20	16	
50	47	0	7	55	0	20	55	20	25	
10	0	12	24	41	10	7	16	34	22	
24	10	0	45	0	5	44	22	7	44	
0	19	37	40	0	53	46	46	21	42	
0	34	37	37	50	20	0	10	19	0	
17	18	50	0	7	21	30	42	0	0	
0	32	20	0	11	6	17	23	32	14	
24	50	0	41	20	0	32	5	0	55	
0	18	6	14	24	7	0	0	14	8	
51	0	0	0	16	49	7	0	11	13	
17	0	0	10	16	9	8	0	12	0	
30	10	0	20	15	0	40	30	7	0	
0	46	37	10	7	7	0	10	10	8	
0	19	0	14	38	0	51	31	47	45	
10	44	35	0	41	33	41	5	18	0	
25	0	24	54	0	9	8	0	8	0	
35	33	23	48	16	53	0	0	23	13	
0	50	42	55	24	23	32	31	7	42	
23	48	0	38	16	0	25	16	11	19	
10	0	0	6	0	0	13	6	18	31	
38	49	21	25	44	11	19	48	0	5	
50	13	16	11	12	12	43	51	20	0	
19	16	0	48	20	23	22	23	41	25	
51	31	43	31	0	8	17	25	20	45	
