40
5
5
7
6000
896	576
941	622
960	629
989	680
1007	788
1020	903
1032	907
370.2	356.8	141	1.0	290	2840	80000.0	8.0	145	1.0	546	5000	20000.0	2.0	143	3.0	316	4640	40000.0	4.0	130	1.0	372	2920	30000.0	3.0	124	2.0	616	2040	20000.0	2.0
59.7	195.2	50	21	8.0	510	96.0	11	10.0	316	120.0	0	8.0	316	80.0	15	8.0	688	96.0	8	9.0	304	108.0
454.5	511.3	50	0	10.0	346	90.0	37	10.0	465	90.0	32	10.0	370	100.0	18	9.0	320	72.0	13	8.0	760	96.0
64.8	744.4	50	52	10.0	676	90.0	0	8.0	298	88.0	0	6.0	342	66.0	21	9.0	712	81.0	5	9.0	346	81.0
354.8	401.5	50	52	6.0	498	48.0	12	9.0	688	90.0	11	10.0	676	100.0	20	6.0	624	60.0	0	9.0	628	99.0
216.2	883.3	50	0	10.0	570	100.0	10	8.0	648	96.0	11	6.0	453	66.0	0	10.0	423	90.0	55	6.0	459	72.0
617.6	846.2	50	0	7.0	576	70.0	43	8.0	568	88.0	22	9.0	336	99.0	55	8.0	728	80.0	25	9.0	656	72.0
214.4	388.9	50	11	10.0	447	100.0	41	9.0	684	99.0	25	7.0	304	63.0	0	7.0	296	56.0	34	10.0	429	120.0
9.9	66.9	50	0	6.0	453	72.0	25	7.0	576	84.0	42	7.0	537	84.0	44	9.0	612	90.0	36	10.0	543	90.0
331.3	299.8	50	17	10.0	288	110.0	13	10.0	471	110.0	12	9.0	616	72.0	43	10.0	423	110.0	11	8.0	552	64.0
862.6	746.0	50	16	8.0	290	88.0	0	9.0	334	72.0	11	10.0	664	100.0	0	8.0	322	88.0	24	9.0	368	72.0
693.3	249.6	50	0	9.0	656	81.0	0	7.0	298	63.0	51	7.0	596	77.0	22	8.0	438	96.0	0	8.0	350	80.0
449.5	962.0	50	53	6.0	286	66.0	49	10.0	360	100.0	0	8.0	564	96.0	31	10.0	492	120.0	10	7.0	471	56.0
314.4	147.5	50	35	7.0	312	70.0	9	8.0	672	80.0	31	9.0	358	108.0	17	10.0	298	110.0	14	7.0	519	56.0
235.5	764.3	50	0	9.0	453	81.0	0	10.0	282	80.0	22	10.0	366	110.0	24	9.0	429	72.0	14	6.0	688	48.0
206.9	528.8	50	54	7.0	322	77.0	16	6.0	588	54.0	0	8.0	489	72.0	36	7.0	456	56.0	21	8.0	356	72.0
13.9	19.3	50	0	7.0	330	70.0	24	7.0	282	84.0	0	8.0	604	96.0	46	6.0	676	66.0	53	7.0	592	77.0
363.2	135.2	50	19	8.0	364	88.0	0	10.0	516	110.0	11	9.0	342	99.0	25	10.0	612	90.0	9	8.0	564	64.0
299.0	695.3	50	19	7.0	504	70.0	9	8.0	588	64.0	16	7.0	624	63.0	47	9.0	648	81.0	5	10.0	486	80.0
989.3	614.4	50	19	9.0	294	90.0	19	9.0	704	90.0	0	7.0	648	70.0	18	9.0	688	108.0	31	8.0	338	88.0
577.8	197.4	50	13	10.0	306	120.0	0	9.0	700	72.0	0	6.0	700	72.0	0	8.0	354	80.0	24	7.0	534	70.0
914.7	146.5	50	0	8.0	537	96.0	52	9.0	370	81.0	9	8.0	378	72.0	15	6.0	580	72.0	16	10.0	537	80.0
502.3	431.6	50	0	8.0	507	80.0	22	7.0	429	56.0	46	7.0	720	56.0	23	9.0	592	81.0	22	6.0	620	54.0
637.5	875.0	50	5	6.0	459	48.0	0	9.0	300	99.0	47	8.0	576	72.0	9	6.0	748	48.0	19	7.0	628	77.0
704.8	142.8	50	14	10.0	712	110.0	32	8.0	684	64.0	7	9.0	477	72.0	0	8.0	588	96.0	0	9.0	316	72.0
526.5	81.4	50	54	10.0	543	100.0	44	7.0	564	63.0	21	7.0	320	77.0	20	9.0	620	90.0	9	8.0	652	96.0
2.9	527.3	50	0	7.0	660	63.0	23	6.0	498	72.0	13	7.0	519	70.0	21	9.0	700	108.0	31	8.0	534	80.0
800.4	945.8	50	0	9.0	760	99.0	39	7.0	534	84.0	40	8.0	513	80.0	14	10.0	432	80.0	13	10.0	596	80.0
465.6	559.8	50	0	10.0	636	100.0	0	7.0	572	70.0	20	6.0	314	72.0	35	8.0	510	80.0	48	9.0	628	81.0
654.9	173.2	50	11	10.0	704	120.0	24	10.0	294	80.0	22	10.0	426	120.0	5	9.0	378	90.0	40	6.0	429	60.0
567.5	799.5	50	36	7.0	644	70.0	18	9.0	519	81.0	22	6.0	546	72.0	7	6.0	320	60.0	34	8.0	447	96.0
479.6	778.1	50	48	10.0	380	100.0	21	8.0	588	64.0	31	9.0	664	81.0	22	8.0	628	80.0	0	9.0	555	90.0
446.1	425.7	50	35	6.0	456	66.0	0	7.0	568	56.0	20	6.0	740	54.0	23	7.0	564	77.0	32	8.0	748	96.0
121.3	403.5	50	0	7.0	492	63.0	19	7.0	438	70.0	22	10.0	380	100.0	17	10.0	370	80.0	0	7.0	324	70.0
422.6	464.1	50	43	7.0	471	63.0	11	6.0	561	54.0	50	6.0	302	48.0	17	10.0	704	100.0	53	10.0	700	120.0
486.0	208.4	50	0	10.0	525	110.0	35	8.0	580	64.0	0	7.0	561	84.0	0	9.0	580	72.0	0	7.0	332	70.0
757.1	31.3	50	5	6.0	312	66.0	16	6.0	612	72.0	21	7.0	531	77.0	24	7.0	342	56.0	13	8.0	372	72.0
59.8	839.5	50	0	7.0	522	56.0	20	10.0	420	80.0	8	10.0	294	100.0	0	7.0	572	77.0	19	9.0	370	99.0
512.1	411.3	50	21	10.0	465	120.0	54	6.0	374	72.0	0	10.0	632	100.0	14	9.0	624	81.0	0	9.0	546	99.0
310.9	394.7	50	5	7.0	676	63.0	55	7.0	546	56.0	50	6.0	350	72.0	0	9.0	584	99.0	0	9.0	519	99.0
719.7	389.8	50	24	9.0	528	108.0	14	10.0	376	110.0	0	9.0	513	99.0	13	6.0	580	54.0	23	10.0	306	120.0
21	44	19	15	21	
0	16	30	17	8	
52	36	12	12	0	
52	21	48	55	5	
0	11	0	0	0	
0	0	18	5	8	
11	20	8	0	6	
0	15	12	0	5	
17	49	0	6	0	
16	0	42	25	30	
0	25	0	0	0	
53	0	21	35	15	
35	7	14	21	0	
0	54	6	11	31	
54	14	34	48	15	
0	21	0	0	15	
19	41	0	13	17	
19	37	6	47	40	
19	0	35	0	0	
13	35	47	23	54	
0	0	19	6	0	
0	39	11	10	22	
5	6	23	0	5	
14	36	34	13	48	
54	25	0	20	54	
0	0	48	0	34	
0	0	0	18	0	
0	50	0	17	17	
11	21	0	52	24	
36	22	0	11	19	
48	0	11	39	0	
35	0	51	48	43	
0	20	0	46	0	
43	37	10	22	9	
0	0	0	14	8	
5	25	41	7	22	
0	7	18	0	0	
21	13	30	16	6	
5	13	25	0	18	
24	0	21	53	7	
11	23	0	0	6	
37	6	42	14	48	
0	20	14	43	0	
12	36	21	32	19	
10	0	20	13	43	
43	39	7	0	13	
41	14	8	39	24	
25	17	0	20	0	
13	0	0	38	0	
0	0	34	0	14	
0	0	0	0	25	
49	10	16	16	14	
9	11	40	23	35	
0	10	6	14	0	
16	35	8	54	53	
24	23	20	33	0	
0	12	47	52	14	
9	15	49	18	12	
19	0	8	40	51	
0	15	22	9	0	
52	0	17	0	0	
22	14	8	39	0	
0	53	16	49	8	
32	0	20	39	10	
44	37	54	10	24	
23	7	25	42	40	
39	38	7	24	0	
0	33	0	12	9	
24	7	32	0	39	
18	43	25	41	14	
21	21	40	15	13	
0	43	14	5	20	
19	0	23	43	9	
11	0	42	19	13	
35	50	0	0	0	
16	13	20	12	44	
20	22	38	0	9	
54	0	20	0	0	
55	25	19	9	22	
14	35	0	14	0	
0	22	12	53	0	
32	15	14	19	51	
0	10	15	9	45	
11	0	20	18	24	
11	6	17	0	0	
22	9	50	53	18	
25	9	0	8	15	
42	0	23	0	49	
12	9	39	0	9	
11	0	0	0	11	
51	0	5	0	16	
0	13	14	0	0	
31	17	22	11	9	
22	22	0	0	47	
0	0	10	0	0	
0	22	52	0	0	
11	9	40	0	17	
16	0	22	20	14	
0	21	0	11	10	
0	15	48	15	35	
9	51	30	0	40	
46	0	20	51	0	
47	10	9	0	14	
7	15	19	33	11	
21	12	19	24	23	
13	0	5	10	20	
40	42	47	31	16	
20	16	0	13	0	
22	0	0	10	25	
22	19	0	21	0	
31	10	8	0	22	
20	54	12	5	16	
22	8	6	30	0	
50	51	42	0	0	
0	21	0	0	41	
21	36	14	54	10	
8	17	0	16	5	
0	0	0	37	0	
50	11	7	34	33	
0	6	22	15	0	
15	14	0	0	0	
18	48	12	20	19	
21	41	38	33	13	
20	5	13	0	36	
0	0	22	0	8	
55	9	16	0	17	
0	0	19	6	37	
44	0	0	15	0	
43	15	41	37	18	
0	0	51	36	41	
22	31	12	10	0	
31	0	12	35	22	
17	25	0	30	0	
24	24	31	6	0	
36	44	0	24	38	
46	12	17	36	33	
25	21	22	37	12	
47	31	0	0	17	
18	12	0	7	0	
0	0	0	15	0	
15	0	50	33	43	
23	23	8	11	50	
9	43	8	17	0	
0	16	0	42	17	
20	0	47	39	33	
21	18	41	20	14	
14	46	22	8	22	
35	0	38	0	12	
5	48	0	30	15	
7	0	50	9	21	
22	55	24	53	15	
23	0	12	0	54	
17	55	38	18	24	
17	51	14	21	0	
0	8	15	54	35	
24	16	39	0	7	
0	22	0	14	14	
14	40	18	0	0	
0	0	55	7	18	
13	15	41	13	19	
8	13	24	34	44	
13	12	22	19	23	
5	23	11	0	40	
0	24	0	11	12	
55	18	50	37	9	
25	13	0	34	6	
34	5	8	11	23	
36	13	7	0	18	
11	24	7	15	14	
24	47	18	42	8	
0	0	36	0	13	
10	21	38	0	25	
14	20	0	36	21	
14	40	14	19	0	
21	44	13	10	0	
53	16	6	7	46	
9	18	0	35	0	
5	52	11	16	0	
31	13	9	0	21	
24	52	0	0	14	
16	30	16	0	18	
22	21	46	13	20	
19	0	0	30	48	
0	0	0	22	9	
9	20	0	13	5	
31	47	12	20	5	
13	0	0	51	16	
48	0	55	0	5	
40	19	0	0	13	
34	45	23	40	22	
0	52	0	20	18	
32	9	44	0	14	
0	23	0	0	43	
53	21	25	0	0	
0	17	23	49	16	
13	52	7	0	0	
19	0	47	46	19	
0	8	19	41	24	
0	21	25	49	10	
23	50	52	20	19	
