20
5
4
11
6000
220	613
224	638
225	758
225	758
226	772
235	830
236	846
240	883
241	916
245	930
247	939
46.8	321.5	122	2.0	306	1040	30000.0	3.0	106	4.0	736	1980	20000.0	2.0	133	4.0	354	2560	60000.0	6.0	142	1.0	350	2380	20000.0	2.0
572.5	112.9	50	20	9.0	338	99.0	22	9.0	495	90.0	6	7.0	704	77.0	10	10.0	480	80.0
397.9	476.5	50	0	10.0	561	90.0	35	9.0	736	99.0	41	8.0	640	80.0	0	8.0	537	64.0
171.0	270.2	50	11	9.0	302	99.0	7	6.0	284	72.0	25	7.0	549	77.0	23	6.0	444	60.0
485.4	352.0	50	12	10.0	447	110.0	6	6.0	525	48.0	0	10.0	519	90.0	22	8.0	744	80.0
822.3	310.4	50	8	8.0	696	64.0	19	6.0	656	72.0	23	8.0	632	88.0	0	9.0	668	108.0
958.4	481.1	50	17	10.0	736	90.0	23	9.0	316	108.0	6	10.0	368	90.0	15	6.0	290	66.0
970.6	125.1	50	12	10.0	447	120.0	39	10.0	660	80.0	38	8.0	308	72.0	13	6.0	760	66.0
824.1	826.9	50	0	8.0	370	72.0	47	7.0	736	77.0	13	9.0	510	81.0	14	8.0	525	96.0
801.8	128.3	50	0	8.0	644	96.0	41	8.0	435	64.0	10	10.0	306	80.0	21	6.0	501	60.0
226.1	281.0	50	0	8.0	298	96.0	30	9.0	300	72.0	23	7.0	374	70.0	0	7.0	368	56.0
173.5	968.3	50	10	7.0	568	84.0	21	10.0	636	100.0	0	10.0	534	80.0	7	10.0	429	100.0
172.6	599.4	50	33	10.0	286	90.0	13	8.0	568	96.0	16	8.0	326	96.0	5	9.0	450	90.0
545.5	60.6	50	41	8.0	624	64.0	0	6.0	576	66.0	21	9.0	304	108.0	18	8.0	459	88.0
575.4	199.6	50	7	9.0	748	90.0	5	9.0	684	99.0	0	10.0	480	120.0	0	9.0	322	99.0
153.1	725.0	50	30	6.0	644	54.0	0	9.0	486	108.0	21	9.0	316	72.0	38	9.0	572	99.0
586.0	266.6	50	32	6.0	318	48.0	0	8.0	704	80.0	0	8.0	438	72.0	0	10.0	546	120.0
224.2	371.6	50	0	7.0	567	63.0	24	6.0	700	54.0	24	9.0	280	99.0	33	6.0	620	66.0
891.4	301.3	50	10	9.0	318	90.0	20	6.0	468	54.0	23	7.0	648	63.0	44	8.0	664	80.0
791.2	598.1	50	11	8.0	368	80.0	7	9.0	632	108.0	52	8.0	736	72.0	0	10.0	320	90.0
113.0	335.1	50	10	7.0	600	70.0	0	8.0	561	64.0	0	9.0	636	108.0	51	9.0	310	81.0
20	0	0	0	6	
0	20	0	21	7	
11	0	19	41	50	
12	33	17	22	47	
8	44	0	18	48	
17	0	17	0	10	
12	6	0	0	23	
0	16	22	42	15	
0	17	41	0	46	
0	0	0	25	0	
10	50	51	0	0	
33	25	7	19	12	
41	8	32	23	25	
7	41	30	0	44	
30	0	39	10	35	
32	24	0	9	25	
0	15	0	7	15	
10	9	0	24	31	
11	25	36	52	19	
10	0	14	19	17	
22	15	0	15	23	
35	44	21	13	52	
7	17	6	23	19	
6	13	12	25	25	
19	25	22	24	5	
23	13	52	0	16	
39	11	6	0	16	
47	16	0	42	41	
41	16	35	17	49	
30	7	46	0	14	
21	0	20	14	0	
13	7	18	9	41	
0	13	5	38	10	
5	15	0	22	0	
0	9	51	23	43	
0	17	52	0	17	
24	37	12	19	0	
20	50	25	7	12	
7	0	6	44	0	
0	17	0	38	20	
6	0	12	0	0	
41	8	0	5	0	
25	13	17	19	22	
0	0	0	10	0	
23	9	51	8	32	
6	0	15	34	14	
38	23	36	33	52	
13	0	49	0	0	
10	11	49	18	20	
23	15	0	7	0	
0	11	25	24	34	
16	20	0	33	13	
21	35	45	16	11	
0	0	8	31	43	
21	16	24	44	32	
0	8	13	11	0	
24	50	7	11	0	
23	33	39	23	53	
52	11	21	40	0	
0	18	17	0	9	
10	21	47	9	9	
0	23	0	38	0	
23	22	0	23	25	
22	0	18	6	41	
0	42	0	0	10	
15	15	15	23	0	
13	12	0	8	0	
14	0	5	11	0	
21	0	0	0	8	
0	0	5	17	46	
7	48	23	44	45	
5	36	18	13	0	
18	0	49	36	0	
0	34	11	30	8	
38	0	12	24	55	
0	12	18	10	8	
33	13	18	7	54	
44	7	0	43	0	
0	0	39	35	7	
51	19	0	5	0	
