30
10
3
7
6000
385	524
388	584
433	608
437	644
450	692
451	757
456	811
943.8	684.6	102	5.0	300	3510	40000.0	4.0	131	5.0	546	3360	80000.0	8.0	114	2.0	356	1950	30000.0	3.0
75.3	201.9	50	0	8.0	576	88.0	0	7.0	668	77.0	0	8.0	620	96.0
16.5	136.9	50	9	7.0	282	63.0	33	7.0	423	84.0	18	8.0	525	64.0
479.6	520.8	50	8	9.0	716	81.0	8	7.0	644	77.0	0	8.0	326	80.0
330.7	359.7	50	10	8.0	292	80.0	0	9.0	620	90.0	42	8.0	471	96.0
322.5	232.9	50	14	9.0	744	72.0	0	7.0	534	63.0	0	9.0	324	90.0
282.6	256.6	50	7	8.0	555	96.0	35	9.0	513	81.0	55	7.0	376	70.0
962.7	992.6	50	25	7.0	489	77.0	15	9.0	580	99.0	0	10.0	680	110.0
277.1	234.0	50	13	7.0	420	84.0	55	8.0	328	96.0	19	9.0	447	99.0
512.0	932.9	50	8	7.0	546	84.0	0	8.0	308	88.0	10	9.0	368	81.0
275.6	390.2	50	19	8.0	568	72.0	0	6.0	636	54.0	11	7.0	688	63.0
291.7	518.2	50	25	10.0	294	90.0	50	7.0	680	77.0	8	9.0	534	90.0
172.0	147.5	50	42	10.0	564	90.0	24	7.0	656	77.0	31	10.0	568	120.0
323.2	826.1	50	0	9.0	465	81.0	18	7.0	516	70.0	22	6.0	420	60.0
772.0	482.5	50	5	7.0	306	63.0	43	7.0	510	77.0	0	7.0	304	56.0
731.7	238.6	50	14	7.0	444	63.0	0	6.0	684	60.0	0	9.0	507	72.0
729.8	161.6	50	5	8.0	352	88.0	13	9.0	364	90.0	0	10.0	342	80.0
918.2	442.9	50	0	6.0	483	54.0	19	9.0	531	99.0	46	6.0	537	66.0
651.9	867.8	50	36	7.0	330	84.0	0	6.0	660	54.0	11	9.0	348	108.0
504.2	755.9	50	0	9.0	306	81.0	11	6.0	326	48.0	12	9.0	441	108.0
231.3	949.1	50	9	9.0	298	108.0	52	6.0	336	60.0	11	10.0	668	120.0
20.5	779.0	50	30	6.0	364	66.0	13	9.0	510	90.0	44	7.0	366	77.0
158.1	477.7	50	0	7.0	596	56.0	0	10.0	564	80.0	9	10.0	668	90.0
135.8	281.0	50	0	10.0	704	120.0	11	6.0	676	48.0	7	9.0	282	72.0
533.8	301.6	50	0	7.0	656	84.0	55	8.0	294	80.0	0	10.0	450	100.0
823.8	244.8	50	0	6.0	628	48.0	17	7.0	668	70.0	24	9.0	552	81.0
51.2	395.3	50	0	6.0	426	72.0	23	7.0	489	84.0	47	9.0	752	81.0
709.0	301.0	50	0	9.0	740	99.0	19	9.0	555	108.0	22	6.0	676	60.0
516.8	47.4	50	0	10.0	288	90.0	51	9.0	312	81.0	19	8.0	358	80.0
820.3	848.8	50	6	8.0	330	64.0	18	10.0	338	80.0	0	8.0	453	72.0
565.5	824.7	50	24	9.0	510	99.0	23	7.0	429	84.0	11	8.0	510	80.0
0	23	0	17	38	40	54	11	12	54	
9	42	16	13	0	7	47	0	32	0	
8	25	13	55	11	20	0	5	24	19	
10	21	0	22	11	44	0	17	19	34	
14	18	44	11	6	16	45	0	21	5	
7	19	55	12	0	0	0	0	22	31	
25	11	21	52	23	7	12	21	18	14	
13	0	0	0	14	52	21	11	9	25	
8	33	17	18	25	46	46	17	39	0	
19	8	0	0	34	0	12	16	35	23	
25	53	12	44	20	0	0	0	15	0	
42	14	48	23	0	30	0	19	43	20	
0	55	8	32	25	33	16	10	10	5	
5	38	0	8	41	21	0	0	0	0	
14	0	46	0	43	55	0	44	15	46	
5	42	24	20	0	23	45	13	23	45	
0	0	20	54	0	17	11	0	36	8	
36	44	25	0	0	23	16	23	18	0	
0	39	19	54	13	15	13	0	17	20	
9	0	0	16	0	13	33	52	0	12	
30	39	15	0	5	41	20	0	23	23	
0	21	0	53	0	11	8	0	6	32	
0	20	0	9	18	9	0	0	16	38	
0	42	15	0	0	24	33	0	17	53	
0	36	22	49	13	0	0	55	0	33	
0	20	0	25	20	0	30	32	49	10	
0	39	9	46	50	24	50	54	0	23	
0	18	48	49	22	15	22	41	7	19	
6	7	0	0	13	0	8	25	7	54	
24	0	21	0	0	0	15	0	17	14	
0	11	17	48	7	22	10	44	5	25	
33	20	30	12	18	19	0	16	7	0	
8	0	35	11	16	10	11	32	14	15	
0	52	43	11	0	48	51	7	55	33	
0	23	14	49	13	9	24	6	16	52	
35	0	10	19	43	37	17	53	0	30	
15	38	18	5	0	0	0	21	54	23	
55	14	0	25	8	37	25	54	6	17	
0	25	0	48	23	0	54	14	21	24	
0	23	24	11	51	18	0	17	21	0	
50	0	14	0	23	12	0	0	23	25	
24	23	43	24	32	14	8	55	39	49	
18	5	14	39	16	10	0	0	13	0	
43	20	6	0	25	0	11	41	53	23	
0	0	52	9	49	6	13	33	44	0	
13	24	18	0	52	7	14	14	20	0	
19	20	47	9	0	21	7	17	15	0	
0	23	0	30	0	33	0	0	0	14	
11	21	54	32	22	0	50	15	16	37	
52	17	38	53	50	0	34	42	7	37	
13	9	33	0	21	32	11	0	0	0	
0	0	8	13	0	15	0	16	0	16	
11	18	0	18	21	0	9	55	0	14	
55	0	0	8	0	21	0	41	10	14	
17	6	18	37	17	20	22	39	5	39	
23	45	0	21	49	15	44	49	7	14	
19	15	5	12	10	54	16	0	47	46	
51	5	14	25	5	0	0	22	41	15	
18	9	16	54	0	42	33	31	0	42	
23	25	15	47	0	31	11	22	25	0	
0	20	39	47	0	0	7	10	0	0	
18	0	0	9	0	0	6	39	40	9	
0	11	0	17	32	8	35	0	13	23	
42	0	24	12	32	12	6	0	7	24	
0	0	31	12	47	0	36	0	7	49	
55	11	52	47	41	36	33	25	39	0	
0	43	0	43	0	11	0	25	20	0	
19	0	45	0	35	0	0	25	21	23	
10	25	22	32	51	5	0	12	0	6	
11	21	0	9	46	0	5	17	23	5	
