20
5
5
11
6000
286	570
289	575
296	593
300	720
310	768
312	845
318	882
323	891
327	950
329	960
330	964
228.5	214.8	129	3.0	537	1500	20000.0	2.0	135	4.0	495	1120	80000.0	8.0	101	2.0	292	1520	80000.0	8.0	129	1.0	700	1800	70000.0	7.0	148	3.0	444	2380	20000.0	2.0
901.8	640.1	50	22	7.0	564	63.0	17	8.0	540	80.0	49	6.0	720	54.0	25	8.0	362	88.0	40	8.0	760	96.0
58.6	436.0	50	11	6.0	314	54.0	0	7.0	712	77.0	37	9.0	378	81.0	25	9.0	429	108.0	0	6.0	320	48.0
947.1	140.4	50	0	7.0	620	56.0	25	10.0	522	110.0	13	9.0	495	99.0	15	8.0	332	88.0	6	7.0	501	70.0
850.9	858.5	50	37	10.0	640	110.0	20	7.0	620	77.0	20	8.0	696	88.0	7	7.0	564	84.0	5	9.0	644	108.0
743.5	245.2	50	47	6.0	656	60.0	53	6.0	680	48.0	51	8.0	644	88.0	53	8.0	336	72.0	42	9.0	716	99.0
229.7	700.8	50	0	10.0	338	90.0	23	8.0	310	80.0	23	9.0	483	108.0	11	10.0	290	90.0	19	9.0	314	81.0
253.2	129.7	50	25	8.0	326	96.0	16	8.0	570	80.0	48	8.0	513	96.0	0	10.0	660	80.0	0	10.0	304	120.0
233.9	817.8	50	6	9.0	477	108.0	16	7.0	576	56.0	10	8.0	447	96.0	5	8.0	555	88.0	53	8.0	744	72.0
20.5	987.4	50	0	6.0	364	72.0	5	9.0	450	81.0	0	6.0	688	48.0	0	6.0	640	54.0	8	10.0	640	120.0
418.4	826.1	50	0	9.0	656	108.0	53	9.0	471	99.0	25	7.0	567	56.0	21	7.0	423	63.0	22	8.0	624	96.0
989.9	166.3	50	30	6.0	568	48.0	0	10.0	290	120.0	0	9.0	612	72.0	25	8.0	450	64.0	0	10.0	459	100.0
417.0	588.5	50	0	6.0	330	54.0	47	7.0	648	63.0	0	8.0	296	96.0	0	7.0	447	77.0	5	6.0	744	66.0
145.7	477.3	50	21	10.0	555	100.0	49	10.0	680	100.0	7	6.0	688	72.0	10	6.0	364	72.0	33	8.0	348	64.0
547.3	269.5	50	16	10.0	432	100.0	19	7.0	302	63.0	0	6.0	596	54.0	10	9.0	564	81.0	43	10.0	447	100.0
156.5	657.1	50	0	9.0	342	90.0	7	10.0	696	120.0	36	6.0	304	66.0	15	9.0	656	90.0	36	10.0	308	80.0
350.5	29.2	50	21	7.0	286	70.0	0	7.0	716	84.0	0	6.0	435	72.0	0	8.0	560	64.0	0	9.0	560	90.0
96.4	585.2	50	0	9.0	564	81.0	52	6.0	330	60.0	20	6.0	531	54.0	0	8.0	462	88.0	50	7.0	465	56.0
226.5	780.6	50	36	8.0	576	96.0	0	9.0	438	81.0	35	10.0	334	80.0	41	10.0	318	120.0	0	7.0	572	77.0
931.0	451.7	50	36	9.0	432	99.0	54	9.0	549	81.0	34	10.0	736	120.0	0	6.0	549	48.0	0	8.0	531	64.0
83.5	892.1	50	0	7.0	576	56.0	6	9.0	444	81.0	0	10.0	346	120.0	15	7.0	596	84.0	25	10.0	474	100.0
22	22	0	54	17	
11	24	50	11	43	
0	0	0	36	0	
37	37	0	0	0	
47	17	13	15	41	
0	8	34	0	39	
25	44	0	21	37	
6	55	16	43	14	
0	48	5	14	0	
0	32	0	49	0	
30	0	0	12	22	
0	18	0	21	12	
21	0	0	14	0	
16	0	52	6	20	
0	55	6	11	13	
21	25	45	51	16	
0	10	0	0	0	
36	22	20	0	49	
36	24	10	10	19	
0	41	14	39	11	
17	10	5	5	0	
0	22	51	32	0	
25	0	23	40	0	
20	10	14	33	7	
53	0	16	52	12	
23	0	8	42	13	
16	35	48	14	0	
16	22	0	52	24	
5	15	18	35	39	
53	11	21	12	0	
0	0	50	0	15	
47	0	18	14	5	
49	11	24	0	48	
19	37	16	6	40	
7	13	0	35	0	
0	45	17	24	13	
52	45	32	18	32	
0	38	30	0	7	
54	8	9	6	52	
6	22	50	0	39	
49	15	34	54	35	
37	19	39	0	44	
13	18	33	0	20	
20	10	15	25	45	
51	0	0	0	5	
23	19	38	20	33	
48	13	9	0	36	
10	36	48	52	33	
0	9	0	8	0	
25	0	0	14	18	
0	17	0	42	0	
0	0	51	22	22	
7	0	51	12	25	
0	0	11	16	50	
36	0	49	44	0	
0	48	22	11	24	
20	9	38	31	30	
35	8	30	9	21	
34	0	6	20	6	
0	0	25	0	0	
25	21	20	21	5	
25	0	0	0	22	
15	5	50	49	0	
7	18	14	13	0	
53	0	19	38	19	
11	0	22	5	51	
0	0	19	0	25	
5	33	15	32	51	
0	18	0	38	18	
21	50	18	0	38	
25	0	0	41	18	
0	20	21	25	23	
10	55	53	14	30	
10	16	8	8	9	
15	0	8	6	18	
0	0	35	0	18	
0	0	0	25	0	
41	0	10	16	0	
0	15	0	0	7	
15	9	23	0	0	
40	51	25	50	8	
0	0	13	8	0	
6	53	46	0	0	
5	0	0	8	44	
42	0	0	13	39	
19	24	5	10	0	
0	6	21	18	12	
53	17	55	20	0	
8	0	36	0	6	
22	0	0	16	14	
0	44	10	5	48	
5	0	0	0	47	
33	0	5	20	10	
43	17	14	0	20	
36	23	39	17	53	
0	0	49	0	44	
50	42	16	0	0	
0	5	21	0	36	
0	51	6	13	12	
25	16	8	12	22	
