20
5
4
9
6000
267	509
268	555
269	600
275	720
279	723
283	764
289	792
306	864
311	939
351.1	489.3	118	4.0	284	2720	30000.0	3.0	132	1.0	356	1660	60000.0	6.0	138	1.0	306	1080	60000.0	6.0	104	2.0	370	1560	20000.0	2.0
6.9	210.5	50	5	6.0	302	48.0	0	9.0	708	108.0	11	9.0	318	81.0	25	6.0	483	48.0
564.6	246.8	50	25	10.0	498	100.0	20	7.0	462	84.0	0	10.0	332	80.0	0	7.0	372	63.0
812.8	33.3	50	24	9.0	568	90.0	0	9.0	513	72.0	8	6.0	608	66.0	13	8.0	558	80.0
613.3	188.6	50	0	9.0	426	90.0	10	9.0	640	90.0	44	6.0	326	72.0	9	6.0	564	66.0
249.7	605.0	50	18	8.0	374	88.0	0	6.0	420	60.0	39	10.0	561	100.0	0	9.0	540	72.0
42.0	59.2	50	12	9.0	282	81.0	0	7.0	352	63.0	18	7.0	441	70.0	0	6.0	280	72.0
280.5	619.0	50	0	9.0	438	90.0	55	7.0	756	84.0	40	10.0	344	100.0	17	9.0	728	72.0
599.0	420.0	50	13	7.0	600	84.0	9	7.0	704	63.0	0	7.0	332	63.0	0	6.0	346	72.0
717.7	803.1	50	0	9.0	352	108.0	0	9.0	280	99.0	35	8.0	604	96.0	23	9.0	558	81.0
222.2	720.7	50	0	6.0	700	66.0	55	6.0	480	48.0	13	7.0	720	56.0	32	7.0	314	63.0
203.8	644.1	50	48	8.0	612	72.0	0	6.0	288	66.0	13	6.0	736	54.0	7	8.0	354	64.0
844.2	630.0	50	16	6.0	656	66.0	46	6.0	298	66.0	7	7.0	474	70.0	9	6.0	480	54.0
768.5	189.4	50	19	8.0	288	64.0	0	6.0	492	48.0	11	6.0	304	48.0	0	10.0	567	100.0
371.2	439.8	50	19	8.0	522	72.0	32	7.0	366	77.0	0	9.0	453	90.0	5	9.0	760	81.0
605.0	791.0	50	19	7.0	507	84.0	23	9.0	480	90.0	47	6.0	288	48.0	19	7.0	628	77.0
471.2	113.8	50	14	7.0	429	84.0	0	9.0	608	90.0	20	9.0	537	72.0	0	7.0	362	70.0
184.3	433.0	50	14	8.0	300	80.0	18	6.0	531	72.0	0	10.0	537	80.0	0	8.0	498	96.0
893.9	461.3	50	11	10.0	712	120.0	12	6.0	624	54.0	5	10.0	728	80.0	0	9.0	378	99.0
930.6	851.9	50	25	10.0	368	80.0	45	7.0	696	77.0	43	6.0	561	66.0	42	6.0	432	48.0
731.6	971.1	50	21	10.0	531	80.0	15	8.0	549	96.0	10	10.0	304	90.0	8	9.0	423	81.0
5	0	45	15	11	
25	55	6	17	36	
24	49	24	46	0	
0	0	10	20	0	
18	0	14	8	0	
12	41	50	0	0	
0	8	0	53	18	
13	0	46	30	0	
0	16	19	12	48	
0	13	23	14	46	
48	54	0	0	0	
16	5	54	21	10	
19	0	8	6	17	
19	15	25	47	39	
19	31	14	33	24	
14	22	45	0	23	
14	11	0	0	0	
11	12	49	0	37	
25	6	44	20	14	
21	9	0	47	18	
0	41	18	0	23	
20	53	15	31	14	
0	25	14	22	14	
10	13	0	10	22	
0	0	24	55	0	
0	31	0	48	21	
55	53	23	17	33	
9	24	8	52	0	
0	12	11	22	0	
55	17	36	50	0	
0	23	0	55	11	
46	54	12	10	36	
0	19	9	0	10	
32	46	16	0	0	
23	20	34	12	52	
0	12	0	5	51	
18	22	0	20	6	
12	0	16	5	37	
45	12	9	10	23	
15	20	0	14	8	
11	53	45	35	20	
0	7	0	53	0	
8	22	22	11	25	
44	0	17	0	19	
39	17	15	21	12	
18	20	12	7	14	
40	50	13	36	36	
0	50	10	9	0	
35	25	35	38	38	
13	0	20	10	8	
13	54	6	45	0	
7	49	12	11	8	
11	23	40	0	0	
0	0	37	40	23	
47	45	0	0	24	
20	25	32	6	7	
0	0	0	0	10	
5	0	23	0	53	
43	0	9	16	13	
10	25	20	11	13	
25	40	0	15	7	
0	18	19	0	55	
13	5	7	39	0	
9	10	5	20	20	
0	13	23	40	18	
0	0	9	9	6	
17	12	0	0	6	
0	18	22	0	0	
23	8	37	10	20	
32	37	25	0	0	
7	20	19	20	18	
9	0	12	16	33	
0	0	51	5	10	
5	15	13	38	44	
19	50	19	51	55	
0	20	0	0	10	
0	5	0	41	0	
0	16	52	0	0	
42	51	24	0	49	
8	54	12	0	13	
