50
10
4
11
6000
539	506
550	515
552	530
557	724
571	834
585	840
600	867
603	902
612	908
623	963
651	989
773.4	106.1	139	3.0	592	6250	70000.0	7.0	110	1.0	378	4300	20000.0	2.0	136	2.0	628	6600	60000.0	6.0	131	1.0	426	4950	80000.0	8.0
75.7	163.8	50	19	10.0	760	110.0	10	10.0	576	80.0	21	7.0	504	84.0	0	10.0	332	90.0
63.5	100.4	50	38	8.0	700	96.0	17	8.0	604	72.0	0	10.0	450	90.0	25	10.0	555	90.0
698.4	795.5	50	15	10.0	604	120.0	19	7.0	426	63.0	19	7.0	580	63.0	6	10.0	676	80.0
224.2	191.4	50	55	10.0	612	100.0	9	10.0	724	120.0	21	7.0	636	56.0	21	9.0	296	72.0
32.7	591.5	50	0	6.0	528	48.0	0	6.0	640	54.0	20	6.0	632	48.0	18	6.0	552	60.0
745.1	607.9	50	9	8.0	510	72.0	12	8.0	364	64.0	11	9.0	459	81.0	23	9.0	366	72.0
754.2	416.1	50	17	7.0	564	56.0	8	6.0	492	54.0	33	6.0	316	48.0	32	7.0	648	63.0
577.2	427.7	50	23	7.0	368	84.0	15	8.0	680	64.0	0	8.0	486	64.0	37	7.0	516	56.0
673.9	84.3	50	18	6.0	612	48.0	0	10.0	344	90.0	35	10.0	564	90.0	18	9.0	620	108.0
370.8	984.0	50	0	7.0	534	70.0	0	8.0	474	88.0	18	6.0	572	60.0	52	10.0	736	100.0
206.8	260.9	50	11	10.0	354	100.0	0	10.0	423	120.0	24	7.0	692	56.0	0	8.0	660	96.0
326.8	814.9	50	0	9.0	362	99.0	23	10.0	358	80.0	12	7.0	380	56.0	0	10.0	592	80.0
926.6	834.8	50	0	8.0	326	88.0	0	6.0	362	60.0	0	8.0	324	88.0	21	8.0	308	96.0
889.5	222.0	50	0	8.0	588	96.0	0	10.0	572	100.0	7	6.0	580	72.0	25	7.0	684	77.0
701.6	867.7	50	47	8.0	346	88.0	8	9.0	516	90.0	10	8.0	525	96.0	10	7.0	664	77.0
466.4	272.6	50	9	8.0	676	80.0	12	10.0	522	120.0	24	8.0	680	96.0	37	9.0	350	90.0
541.0	962.5	50	10	10.0	620	120.0	0	6.0	700	60.0	16	9.0	740	99.0	17	6.0	346	66.0
13.8	747.7	50	53	10.0	316	120.0	5	7.0	352	70.0	21	9.0	318	99.0	7	8.0	664	96.0
606.1	336.0	50	14	9.0	531	108.0	32	10.0	680	80.0	34	7.0	648	63.0	11	10.0	376	110.0
170.9	199.5	50	37	8.0	447	64.0	17	6.0	376	60.0	6	10.0	438	110.0	6	6.0	636	60.0
946.7	667.7	50	0	8.0	338	64.0	22	6.0	572	72.0	0	8.0	632	96.0	8	9.0	308	108.0
537.1	144.4	50	0	10.0	636	80.0	0	9.0	624	99.0	19	10.0	561	110.0	32	10.0	330	80.0
146.6	619.4	50	11	7.0	483	63.0	14	10.0	507	80.0	25	8.0	648	72.0	0	9.0	471	72.0
148.4	785.6	50	0	10.0	728	100.0	0	6.0	310	60.0	11	8.0	338	64.0	43	7.0	292	56.0
124.7	681.2	50	0	7.0	318	70.0	41	9.0	507	99.0	8	10.0	648	100.0	6	9.0	632	108.0
146.8	746.7	50	0	10.0	364	80.0	11	8.0	420	80.0	25	6.0	376	48.0	25	8.0	608	72.0
96.0	61.4	50	0	9.0	435	72.0	12	9.0	368	81.0	0	9.0	465	81.0	21	7.0	316	56.0
250.2	563.9	50	0	6.0	304	48.0	0	10.0	318	100.0	25	6.0	356	72.0	10	8.0	360	64.0
550.9	528.5	50	32	9.0	298	72.0	23	8.0	372	72.0	0	6.0	656	60.0	25	8.0	441	72.0
256.6	758.3	50	7	10.0	332	100.0	21	9.0	668	72.0	21	9.0	284	108.0	17	9.0	516	99.0
532.4	430.1	50	49	6.0	664	54.0	11	6.0	346	60.0	0	9.0	549	99.0	0	7.0	495	70.0
840.3	813.3	50	15	10.0	584	120.0	9	9.0	322	108.0	15	6.0	688	72.0	16	8.0	441	64.0
559.1	646.1	50	16	10.0	474	120.0	37	10.0	296	90.0	12	9.0	300	81.0	19	8.0	668	96.0
228.5	434.8	50	19	10.0	368	80.0	46	7.0	328	56.0	12	6.0	513	72.0	19	10.0	552	80.0
486.9	78.6	50	0	7.0	672	56.0	37	8.0	519	88.0	32	6.0	364	54.0	8	8.0	604	96.0
364.9	544.7	50	15	9.0	432	108.0	0	6.0	519	48.0	17	7.0	700	56.0	11	10.0	308	100.0
921.2	639.8	50	31	10.0	504	120.0	52	10.0	616	80.0	21	9.0	316	81.0	15	7.0	604	77.0
17.9	732.9	50	33	10.0	282	120.0	0	10.0	668	90.0	22	6.0	298	48.0	31	10.0	756	120.0
926.0	532.0	50	52	9.0	716	99.0	13	7.0	462	70.0	20	7.0	636	63.0	17	7.0	528	70.0
534.0	581.3	50	13	8.0	465	80.0	0	8.0	510	88.0	12	7.0	294	70.0	15	8.0	668	88.0
215.0	363.4	50	14	8.0	294	64.0	16	9.0	294	72.0	17	8.0	528	64.0	19	8.0	426	72.0
614.4	414.8	50	42	10.0	432	100.0	19	7.0	350	77.0	23	7.0	684	84.0	39	9.0	540	90.0
185.8	711.5	50	36	7.0	340	63.0	0	10.0	370	80.0	11	10.0	567	80.0	24	7.0	516	77.0
182.6	133.4	50	11	8.0	374	96.0	37	7.0	628	77.0	16	8.0	492	64.0	0	7.0	540	70.0
149.3	446.2	50	33	9.0	486	81.0	8	8.0	700	80.0	8	9.0	368	108.0	0	9.0	354	108.0
97.4	514.9	50	6	6.0	300	54.0	10	6.0	660	60.0	41	6.0	567	72.0	0	9.0	330	108.0
540.5	48.4	50	0	6.0	288	72.0	46	6.0	288	72.0	21	8.0	435	64.0	0	8.0	489	80.0
675.9	3.4	50	23	9.0	498	99.0	20	6.0	356	72.0	13	8.0	513	64.0	23	9.0	716	72.0
267.1	80.0	50	0	7.0	346	56.0	22	7.0	744	63.0	55	8.0	360	96.0	23	7.0	652	56.0
609.5	618.5	50	32	7.0	668	56.0	17	7.0	366	56.0	16	10.0	648	100.0	23	7.0	432	77.0
19	49	19	6	7	49	12	11	44	0	
38	15	47	21	14	8	13	15	0	0	
15	18	23	0	36	8	0	22	0	0	
55	7	12	49	24	0	8	25	52	0	
0	0	25	0	10	25	31	45	0	0	
9	8	52	12	0	0	16	0	21	42	
17	0	19	0	33	0	25	0	0	22	
23	0	42	13	0	0	13	0	7	0	
18	0	25	22	16	5	13	35	23	14	
0	21	10	5	11	0	0	0	0	0	
11	6	21	5	7	23	10	19	24	0	
0	0	9	20	20	46	0	9	45	41	
0	0	31	36	42	21	24	22	38	53	
0	42	16	25	19	0	10	6	0	0	
47	0	7	42	14	0	16	6	8	22	
9	55	53	44	50	21	18	31	55	0	
10	25	24	53	38	41	11	52	0	0	
53	19	7	51	8	14	0	47	18	37	
14	24	0	49	14	23	0	8	7	15	
37	30	13	13	0	13	50	31	8	51	
0	0	6	36	47	12	5	7	54	8	
0	25	0	10	21	17	0	24	40	0	
11	7	19	5	40	0	40	6	0	20	
0	14	31	35	6	25	20	0	0	0	
0	18	33	10	0	17	48	0	16	25	
0	0	31	14	0	6	0	22	0	0	
0	0	0	5	38	20	12	0	0	19	
0	0	17	13	20	8	0	40	0	0	
32	36	17	0	35	8	54	18	0	18	
7	0	21	0	20	0	0	19	6	40	
49	0	19	7	12	21	14	31	33	0	
15	36	45	0	40	31	9	14	0	20	
16	32	0	41	12	55	15	31	38	36	
19	12	22	0	24	6	24	0	44	48	
0	43	21	34	32	24	12	32	5	12	
15	33	0	15	24	11	7	0	41	53	
31	5	21	7	15	9	0	24	10	19	
33	17	21	19	20	44	0	0	12	0	
52	0	14	17	7	5	53	0	46	36	
13	22	0	12	0	24	0	16	50	6	
14	0	15	22	30	34	15	0	35	47	
42	21	6	20	0	47	19	0	13	36	
36	0	35	40	12	50	0	21	17	0	
11	0	50	21	0	55	30	6	18	14	
33	6	0	22	0	35	10	43	50	20	
6	18	44	21	16	11	30	49	24	18	
0	10	46	14	0	23	0	11	49	36	
23	0	37	18	39	9	20	52	0	13	
0	13	43	0	40	51	9	20	42	15	
32	0	0	0	0	23	18	22	11	0	
10	0	7	24	8	20	20	14	14	34	
17	5	36	0	46	23	45	33	40	16	
19	22	8	15	14	45	39	32	0	23	
9	31	24	0	13	21	0	8	39	20	
0	0	41	0	0	17	11	53	21	55	
12	19	0	24	13	37	0	9	12	16	
8	0	39	0	41	0	33	50	0	0	
15	7	42	0	10	0	35	44	17	14	
0	0	0	0	23	25	39	9	25	24	
0	0	0	0	41	24	15	15	5	17	
0	12	7	0	12	12	13	24	6	55	
23	20	0	13	21	49	36	0	0	13	
0	0	21	24	6	0	0	0	0	38	
0	0	6	8	0	46	0	31	51	0	
8	25	21	12	6	11	10	0	41	23	
12	36	0	0	48	31	0	0	7	50	
0	33	43	54	16	18	42	0	0	19	
5	48	38	13	5	23	5	16	41	17	
32	18	6	45	0	24	7	20	5	25	
17	23	10	55	22	35	0	18	24	0	
22	47	23	20	0	47	11	52	11	0	
0	30	39	11	49	9	11	25	17	0	
14	51	22	9	23	0	15	0	39	23	
0	32	13	20	0	30	12	53	32	9	
41	7	44	37	0	42	20	44	0	13	
11	11	14	0	47	6	0	0	0	39	
12	19	12	0	21	37	19	0	18	21	
0	32	25	6	8	47	50	0	44	0	
23	6	19	17	17	15	0	14	36	42	
21	0	42	17	41	0	18	24	9	48	
11	31	25	0	0	23	50	0	0	0	
9	21	15	33	0	0	7	17	0	18	
37	0	0	48	17	46	0	0	7	6	
46	21	39	0	32	10	32	39	0	13	
37	0	55	13	12	0	0	9	19	17	
0	0	42	15	0	0	12	33	6	17	
52	49	0	7	0	25	0	0	15	25	
0	7	0	24	9	11	0	20	0	25	
13	23	0	14	30	22	16	47	55	11	
0	52	0	13	46	6	0	0	16	32	
16	0	0	53	9	33	0	5	16	5	
19	52	0	6	15	12	0	0	35	54	
0	0	21	40	0	12	0	46	0	17	
37	0	17	5	35	6	42	52	40	33	
8	9	36	0	0	10	46	0	10	25	
10	53	10	41	38	22	0	21	0	10	
46	0	31	41	5	0	24	0	0	37	
20	12	43	0	0	52	23	9	15	0	
22	52	20	23	0	7	23	23	23	50	
17	23	0	20	10	0	16	0	14	33	
21	0	38	43	49	19	15	0	23	18	
0	41	25	21	18	24	40	18	7	0	
19	18	17	9	22	35	0	0	0	12	
21	0	31	32	46	49	0	40	0	18	
20	11	33	20	33	15	0	5	46	0	
11	15	23	40	0	24	19	10	0	44	
33	5	0	19	39	0	9	5	52	7	
0	0	0	8	8	22	10	7	47	41	
35	32	12	13	5	45	24	41	25	50	
18	8	0	0	0	0	10	30	10	38	
24	23	17	15	8	53	13	10	7	36	
12	20	23	48	38	20	15	21	14	25	
0	15	55	21	24	0	8	23	32	9	
7	12	0	51	24	0	30	5	14	9	
10	10	5	47	18	49	42	0	24	0	
24	0	39	0	23	0	23	20	21	37	
16	41	38	23	5	0	5	0	38	7	
21	52	0	10	0	0	37	6	25	15	
34	12	42	43	18	20	0	0	40	0	
6	51	21	47	36	23	0	21	0	40	
0	53	5	11	40	30	25	0	8	19	
19	0	0	7	46	6	25	49	0	9	
25	0	0	24	21	9	41	24	51	9	
11	0	49	48	14	8	12	0	14	0	
8	49	7	0	23	14	0	16	30	9	
25	10	23	51	16	19	13	10	19	15	
0	36	0	14	10	0	25	7	0	43	
25	16	55	21	24	25	0	15	31	11	
0	17	0	24	18	23	21	18	0	11	
21	23	0	13	9	7	21	25	18	23	
0	0	12	0	12	18	24	15	0	13	
15	0	19	54	25	43	17	36	17	9	
12	7	10	8	40	0	16	48	41	6	
12	0	5	0	38	25	21	21	0	0	
32	18	0	12	0	20	39	15	7	14	
17	13	21	35	48	9	8	16	15	0	
21	24	24	17	0	52	0	11	50	23	
22	20	0	0	0	17	48	25	0	20	
20	16	0	40	19	39	0	20	18	49	
12	0	24	0	30	54	45	7	10	0	
17	0	39	0	0	0	0	48	0	0	
23	0	14	9	37	16	49	22	53	19	
11	14	0	21	12	31	50	44	14	21	
16	0	48	33	47	23	0	12	49	18	
