40
5
4
7
6000
671	781
673	848
705	878
722	899
741	915
795	932
798	989
198.8	719.7	121	1.0	480	3280	20000.0	2.0	150	3.0	748	2160	20000.0	2.0	118	5.0	558	2040	40000.0	4.0	150	5.0	736	3200	30000.0	3.0
417.8	917.4	50	22	6.0	620	48.0	35	6.0	364	66.0	0	6.0	438	72.0	31	9.0	350	99.0
359.4	359.1	50	0	6.0	374	48.0	5	6.0	441	66.0	33	9.0	752	72.0	40	7.0	561	56.0
837.2	705.4	50	0	10.0	760	110.0	0	8.0	588	88.0	18	8.0	308	72.0	22	8.0	362	64.0
697.0	703.6	50	21	8.0	462	64.0	52	6.0	453	60.0	17	9.0	366	99.0	40	10.0	435	90.0
928.2	180.4	50	0	8.0	696	64.0	38	8.0	696	88.0	0	9.0	450	99.0	12	9.0	456	81.0
785.9	165.8	50	16	8.0	318	72.0	0	10.0	564	120.0	8	6.0	358	54.0	11	8.0	668	72.0
721.1	364.6	50	12	10.0	568	80.0	19	8.0	340	72.0	52	9.0	308	108.0	5	7.0	340	77.0
603.7	963.8	50	18	9.0	760	81.0	47	8.0	456	80.0	25	8.0	744	96.0	38	8.0	370	96.0
761.7	350.8	50	19	10.0	342	90.0	12	10.0	528	100.0	0	8.0	504	64.0	13	7.0	328	84.0
682.5	608.2	50	34	10.0	501	120.0	16	10.0	522	90.0	8	8.0	760	88.0	12	9.0	320	99.0
497.9	958.7	50	0	8.0	756	88.0	30	8.0	684	88.0	12	7.0	567	77.0	16	8.0	364	96.0
328.4	927.2	50	0	8.0	342	64.0	0	8.0	680	64.0	39	10.0	483	90.0	0	8.0	346	64.0
638.8	410.9	50	15	9.0	708	108.0	24	7.0	308	70.0	0	6.0	330	48.0	13	9.0	558	81.0
127.4	983.0	50	10	7.0	358	63.0	30	8.0	304	80.0	12	9.0	516	90.0	20	9.0	280	90.0
418.7	153.4	50	9	6.0	332	54.0	46	7.0	716	84.0	54	6.0	338	66.0	7	7.0	632	63.0
503.0	153.8	50	17	7.0	510	63.0	42	6.0	624	48.0	0	10.0	372	120.0	18	6.0	483	48.0
653.3	636.3	50	5	7.0	516	56.0	0	10.0	316	90.0	6	7.0	376	70.0	6	7.0	486	77.0
259.0	815.5	50	32	8.0	306	72.0	39	6.0	300	54.0	21	9.0	332	108.0	0	9.0	696	81.0
630.5	192.9	50	0	9.0	513	72.0	34	8.0	294	80.0	48	6.0	560	60.0	0	6.0	314	60.0
102.8	722.4	50	14	10.0	348	80.0	0	9.0	624	90.0	9	7.0	704	77.0	35	9.0	356	90.0
145.4	416.2	50	0	9.0	576	108.0	6	7.0	584	77.0	30	8.0	596	96.0	0	8.0	546	88.0
269.4	298.5	50	17	8.0	358	64.0	38	10.0	459	90.0	7	6.0	708	48.0	24	9.0	471	108.0
353.8	727.4	50	0	8.0	362	80.0	47	9.0	423	108.0	15	8.0	282	96.0	48	9.0	558	90.0
830.4	56.3	50	45	7.0	572	70.0	48	8.0	426	72.0	5	6.0	568	54.0	19	8.0	450	80.0
52.4	976.7	50	47	9.0	516	90.0	0	6.0	340	48.0	0	8.0	660	88.0	15	7.0	284	63.0
766.7	702.9	50	8	10.0	576	100.0	43	9.0	298	99.0	9	8.0	684	80.0	0	10.0	525	110.0
911.1	258.2	50	10	10.0	441	90.0	13	10.0	604	120.0	45	8.0	708	80.0	14	9.0	380	90.0
715.0	835.3	50	0	10.0	326	80.0	12	7.0	429	56.0	39	10.0	588	80.0	31	7.0	568	63.0
505.0	433.2	50	50	6.0	288	48.0	23	7.0	513	77.0	0	6.0	604	72.0	0	8.0	306	80.0
898.6	256.1	50	23	9.0	752	90.0	17	10.0	356	120.0	19	10.0	358	80.0	19	8.0	628	64.0
990.8	505.1	50	0	6.0	543	66.0	15	10.0	495	100.0	17	7.0	459	84.0	0	10.0	507	110.0
655.9	124.7	50	48	10.0	700	80.0	14	8.0	453	64.0	0	9.0	304	99.0	5	7.0	374	56.0
89.9	664.4	50	0	9.0	348	81.0	39	6.0	286	60.0	21	9.0	549	81.0	55	10.0	498	100.0
752.7	881.0	50	15	10.0	704	120.0	18	8.0	296	80.0	17	9.0	453	108.0	10	10.0	640	80.0
79.3	382.2	50	20	9.0	600	72.0	0	7.0	592	70.0	41	10.0	435	80.0	37	8.0	567	96.0
597.0	973.5	50	0	7.0	459	84.0	15	7.0	504	63.0	17	7.0	716	56.0	16	9.0	447	99.0
132.1	968.1	50	22	7.0	588	56.0	33	7.0	468	70.0	25	7.0	519	84.0	22	7.0	510	56.0
274.7	450.7	50	0	7.0	465	63.0	20	8.0	308	72.0	48	6.0	644	48.0	0	6.0	708	66.0
562.7	85.8	50	6	9.0	447	99.0	31	7.0	378	77.0	30	8.0	592	88.0	14	6.0	668	48.0
931.3	963.4	50	42	9.0	340	99.0	0	10.0	624	110.0	17	7.0	648	63.0	17	10.0	324	90.0
22	0	34	11	34	
0	16	24	44	49	
0	22	42	22	17	
21	18	0	19	9	
0	0	40	17	0	
16	15	43	0	51	
12	0	45	0	9	
18	13	5	6	25	
19	25	24	0	44	
34	13	12	21	8	
0	0	55	24	8	
0	0	24	0	9	
15	18	39	44	16	
10	0	23	21	6	
9	7	53	19	18	
17	43	23	0	7	
5	0	53	11	0	
32	0	13	5	17	
0	43	19	0	7	
14	5	25	0	0	
0	51	21	17	5	
17	21	20	0	53	
0	16	37	24	0	
45	12	0	25	24	
47	42	0	19	22	
8	0	18	41	0	
10	0	24	10	0	
0	11	19	20	5	
50	0	41	16	33	
23	14	6	16	24	
0	16	9	19	0	
48	55	0	6	42	
0	42	47	0	13	
15	6	21	18	19	
20	10	38	12	31	
0	10	22	19	48	
22	0	37	44	22	
0	5	0	12	0	
6	22	0	0	25	
42	0	49	9	34	
35	32	14	0	40	
5	11	0	12	0	
0	37	0	17	51	
52	39	19	0	34	
38	8	0	14	34	
0	7	33	54	49	
19	15	0	0	0	
47	38	0	0	25	
12	7	40	32	25	
16	0	15	14	6	
30	41	0	42	47	
0	18	18	35	43	
24	11	0	42	15	
30	21	0	53	9	
46	14	35	15	43	
42	5	0	0	18	
0	0	0	8	8	
39	13	20	35	13	
34	24	0	55	50	
0	0	0	52	54	
6	12	9	5	24	
38	7	0	20	55	
47	6	18	22	15	
48	0	13	15	0	
0	0	53	54	9	
43	14	11	0	37	
13	11	6	8	45	
12	0	19	0	0	
23	11	0	11	7	
17	5	12	0	10	
15	21	33	0	51	
14	0	0	16	0	
39	48	34	10	0	
18	0	0	0	33	
0	23	16	0	52	
15	0	18	0	0	
33	0	0	0	24	
20	22	0	32	25	
31	33	24	25	10	
0	43	0	17	0	
0	0	48	6	0	
33	0	7	0	41	
18	5	36	0	0	
17	0	13	0	0	
0	41	16	22	5	
8	24	38	6	19	
52	40	38	31	24	
25	22	52	0	0	
0	7	24	41	8	
8	41	37	19	6	
12	0	41	46	15	
39	9	45	52	16	
0	44	0	12	0	
12	0	10	16	0	
54	19	40	9	8	
0	37	33	16	55	
6	18	15	0	33	
21	0	0	7	0	
48	21	54	48	30	
9	16	0	19	0	
30	23	25	0	23	
7	32	44	23	42	
15	8	36	53	46	
5	8	22	35	5	
0	20	8	0	0	
9	39	40	0	31	
45	15	20	0	25	
39	36	16	10	10	
0	7	53	24	23	
19	17	55	52	7	
17	0	54	12	31	
0	35	0	0	0	
21	51	22	19	16	
17	24	5	0	0	
41	45	25	0	38	
17	8	14	0	23	
25	53	0	12	18	
48	22	5	55	14	
30	9	9	37	15	
17	24	19	0	0	
31	0	18	31	17	
40	30	23	42	44	
22	21	31	0	0	
40	0	25	5	0	
12	38	0	0	52	
11	9	23	17	53	
5	12	12	12	22	
38	17	13	20	25	
13	41	24	0	31	
12	0	10	0	12	
16	0	55	0	38	
0	12	18	39	6	
13	48	0	11	23	
20	12	0	10	18	
7	12	31	43	19	
18	24	10	25	0	
6	14	22	22	6	
0	54	18	11	20	
0	11	24	0	12	
35	13	19	25	40	
0	55	0	36	0	
24	0	15	31	10	
48	33	12	0	21	
19	20	41	25	31	
15	41	0	0	44	
0	25	11	18	36	
14	38	0	0	19	
31	0	15	54	39	
0	55	41	0	51	
19	24	20	12	7	
0	5	0	44	13	
5	6	17	22	0	
55	14	22	31	14	
10	17	0	17	23	
37	22	6	37	22	
16	15	0	0	23	
22	0	51	0	11	
0	12	7	6	0	
14	23	13	10	23	
17	40	22	0	0	
