30
15
4
11
6000
318	501
319	542
323	546
337	578
346	613
367	618
367	645
381	778
384	801
386	852
391	932
174.0	907.4	123	4.0	304	2820	60000.0	6.0	145	1.0	296	2310	60000.0	6.0	130	4.0	510	2820	20000.0	2.0	105	2.0	378	3450	40000.0	4.0
880.2	313.1	50	32	6.0	580	54.0	7	10.0	360	80.0	12	10.0	513	100.0	0	6.0	522	66.0
561.1	981.8	50	32	8.0	441	96.0	30	9.0	561	81.0	16	8.0	356	96.0	20	9.0	340	99.0
177.1	935.9	50	31	7.0	522	56.0	16	9.0	676	72.0	0	8.0	760	72.0	17	10.0	537	90.0
148.3	720.3	50	39	7.0	628	56.0	0	9.0	620	81.0	0	8.0	362	80.0	5	9.0	600	108.0
356.2	634.8	50	13	9.0	543	108.0	0	10.0	504	80.0	44	6.0	338	66.0	44	6.0	656	48.0
512.1	671.9	50	0	8.0	477	96.0	53	9.0	342	90.0	6	8.0	568	64.0	18	10.0	576	90.0
585.6	944.7	50	20	9.0	444	90.0	0	10.0	680	120.0	15	8.0	592	72.0	11	10.0	525	100.0
849.2	765.6	50	36	7.0	495	56.0	33	6.0	664	48.0	48	9.0	362	72.0	5	6.0	304	54.0
739.2	169.2	50	0	9.0	312	81.0	11	9.0	688	108.0	11	9.0	308	99.0	21	8.0	316	88.0
513.9	970.7	50	49	9.0	592	108.0	0	6.0	752	48.0	50	10.0	528	110.0	0	6.0	543	72.0
5.3	145.4	50	13	7.0	364	77.0	14	7.0	600	70.0	31	10.0	700	100.0	15	10.0	362	80.0
336.1	714.0	50	5	8.0	748	64.0	50	8.0	483	80.0	21	6.0	282	60.0	54	7.0	314	77.0
951.6	623.6	50	54	6.0	555	72.0	21	9.0	612	81.0	14	8.0	507	96.0	51	9.0	744	72.0
306.9	854.3	50	51	7.0	456	56.0	0	6.0	376	48.0	11	9.0	332	81.0	22	6.0	338	60.0
473.0	440.2	50	0	7.0	441	63.0	0	10.0	576	120.0	0	10.0	486	120.0	15	9.0	366	90.0
228.1	968.4	50	31	10.0	561	90.0	6	8.0	378	80.0	47	10.0	732	110.0	0	10.0	680	90.0
711.0	853.2	50	46	6.0	360	54.0	16	6.0	558	60.0	0	9.0	720	90.0	39	8.0	350	88.0
504.8	21.0	50	0	6.0	429	60.0	8	8.0	280	72.0	0	6.0	620	54.0	35	10.0	286	90.0
207.6	880.7	50	25	8.0	561	96.0	24	6.0	712	60.0	0	7.0	644	63.0	52	9.0	362	72.0
372.1	785.9	50	9	10.0	624	110.0	14	9.0	426	108.0	18	10.0	322	90.0	0	10.0	314	120.0
783.4	868.4	50	23	6.0	628	66.0	18	7.0	596	63.0	10	10.0	286	110.0	8	6.0	624	72.0
856.2	271.4	50	0	9.0	471	81.0	19	9.0	543	81.0	6	10.0	420	110.0	32	7.0	568	63.0
68.6	594.8	50	8	9.0	580	99.0	0	8.0	636	88.0	16	8.0	696	64.0	14	7.0	495	56.0
187.4	405.8	50	38	9.0	612	90.0	5	6.0	342	72.0	13	10.0	555	90.0	21	9.0	352	72.0
138.0	555.5	50	51	6.0	604	66.0	21	9.0	462	90.0	46	6.0	568	54.0	37	10.0	592	80.0
933.4	338.1	50	14	8.0	516	96.0	45	6.0	652	54.0	0	6.0	604	72.0	42	8.0	584	96.0
283.1	803.4	50	6	10.0	592	90.0	5	6.0	344	60.0	16	6.0	304	60.0	11	10.0	340	110.0
185.1	934.5	50	0	10.0	312	90.0	5	6.0	368	72.0	7	8.0	346	88.0	0	10.0	748	120.0
528.6	480.9	50	7	8.0	510	88.0	14	7.0	336	70.0	46	8.0	368	96.0	45	7.0	426	84.0
482.2	37.5	50	23	9.0	692	99.0	39	7.0	604	84.0	0	6.0	322	72.0	13	8.0	336	72.0
32	7	0	12	10	36	15	48	16	0	24	15	10	0	19	
32	51	7	6	17	13	0	9	0	0	47	0	11	5	17	
31	8	22	0	0	13	23	42	0	12	24	39	12	9	20	
39	0	0	53	7	55	21	7	7	0	0	6	0	17	20	
13	34	37	35	0	37	20	50	0	51	49	15	18	0	44	
0	13	18	0	10	17	21	0	11	0	43	10	12	0	34	
20	13	14	39	0	37	36	39	38	39	14	13	9	20	0	
36	24	12	0	0	18	0	6	51	51	12	6	10	0	16	
0	0	10	0	51	11	0	7	43	41	22	8	0	19	7	
49	34	0	23	6	16	14	0	0	0	6	20	39	0	20	
13	13	53	0	30	15	0	10	46	35	18	33	0	0	10	
5	10	13	0	25	47	12	12	42	55	13	0	11	47	6	
54	0	45	6	16	30	20	8	24	44	7	10	19	43	0	
51	45	8	50	16	33	0	23	9	38	0	21	43	50	18	
0	41	12	20	21	18	43	39	24	50	44	17	16	18	23	
31	55	43	39	5	48	11	0	9	10	0	25	0	0	32	
46	42	0	25	38	24	15	0	55	21	53	37	14	20	16	
0	5	53	10	15	37	46	16	11	9	55	47	0	0	41	
25	9	0	0	32	18	45	18	24	23	20	8	0	11	9	
9	19	18	35	0	0	15	0	37	22	10	0	0	20	35	
23	0	17	55	48	18	18	0	47	9	48	13	6	52	0	
0	22	36	15	23	0	0	35	11	0	0	55	44	49	25	
8	40	42	7	5	13	24	44	0	18	0	33	0	14	23	
38	0	8	0	39	42	11	35	31	42	34	0	40	38	54	
51	25	39	0	0	11	20	12	0	37	0	0	0	43	24	
14	8	43	21	0	15	49	8	11	0	0	24	21	0	47	
6	34	20	16	16	0	19	52	6	10	23	15	6	0	0	
0	0	0	24	9	17	9	47	0	51	21	17	23	34	17	
7	0	24	18	54	18	21	0	19	0	25	40	35	15	45	
23	32	43	0	23	0	51	0	17	40	20	13	46	19	0	
7	7	0	9	0	12	39	18	46	22	22	0	0	37	20	
30	0	0	11	20	0	44	21	14	31	5	11	50	16	46	
16	10	19	44	0	16	23	37	0	0	16	10	54	0	42	
0	23	33	0	53	42	17	51	0	20	25	7	8	14	0	
0	0	0	19	24	40	0	0	0	0	19	15	42	11	11	
53	37	0	25	24	39	7	11	22	12	53	36	0	35	13	
0	0	7	8	11	0	15	6	14	0	11	0	51	34	0	
33	20	51	0	21	0	13	0	51	15	0	0	0	21	25	
11	10	15	14	22	0	31	16	45	0	0	0	14	5	5	
0	18	14	0	10	25	44	21	0	0	19	0	13	23	12	
14	0	19	40	0	11	14	5	24	16	18	0	12	0	34	
50	0	11	52	11	0	22	22	0	17	9	43	14	32	55	
21	10	5	0	46	0	54	17	5	0	12	22	0	25	7	
0	19	5	0	19	21	0	0	7	54	0	0	37	9	0	
0	0	23	12	36	11	40	0	47	24	12	25	25	44	11	
6	20	16	12	12	6	0	16	24	53	7	54	19	10	38	
16	13	16	0	7	0	7	48	53	23	0	0	0	37	0	
8	0	36	44	43	9	55	21	0	30	6	0	20	54	5	
24	5	21	0	20	10	47	24	38	18	11	15	47	39	0	
14	47	0	15	7	31	34	6	12	22	17	0	18	5	17	
18	20	20	0	0	34	16	31	24	40	16	7	10	32	6	
19	5	55	5	17	34	0	7	18	7	0	52	23	12	0	
0	20	16	5	0	54	12	8	0	31	7	14	5	9	8	
5	0	16	49	8	35	10	40	38	19	9	0	11	6	31	
21	9	11	6	40	0	18	24	43	14	11	0	0	0	5	
45	48	18	14	0	18	18	11	11	6	45	20	5	7	40	
5	25	0	8	37	0	24	49	17	5	9	55	0	23	0	
5	15	24	0	0	0	48	16	5	12	36	0	41	42	0	
14	50	30	34	18	12	23	0	11	8	25	13	11	0	6	
39	0	47	19	33	44	0	38	31	31	47	18	50	6	16	
12	0	20	22	6	20	0	12	15	18	35	8	0	0	34	
16	40	7	31	20	47	0	6	0	0	0	0	25	53	14	
0	0	13	14	36	0	20	45	42	10	22	39	31	46	21	
0	0	47	36	0	7	10	6	45	10	25	0	14	5	15	
44	19	19	0	7	10	30	24	13	45	7	25	0	33	42	
6	48	36	11	9	0	24	24	33	10	8	20	0	0	17	
15	7	55	10	10	0	5	0	47	39	0	17	10	17	30	
48	0	0	49	45	48	0	49	24	6	8	51	18	12	16	
11	0	35	54	48	13	35	0	11	48	9	0	50	14	36	
50	5	45	9	54	18	22	12	11	24	13	0	0	13	10	
31	14	40	46	20	23	47	23	0	44	0	0	39	10	8	
21	0	0	10	0	11	5	36	0	0	8	19	11	5	0	
14	48	0	36	15	10	23	11	0	0	14	0	18	0	22	
11	52	21	20	45	22	20	54	11	46	42	0	0	7	25	
0	51	19	34	16	23	15	0	0	0	0	17	0	0	9	
47	0	17	0	15	21	19	51	0	38	8	7	0	45	38	
0	0	0	20	5	0	0	0	51	0	8	12	42	6	42	
0	25	30	15	0	37	15	0	6	40	18	36	0	35	22	
0	0	25	7	14	37	24	25	48	6	17	0	0	0	0	
18	10	5	0	47	43	55	6	19	0	14	47	0	0	15	
10	0	45	39	42	23	18	11	17	21	48	0	0	14	8	
6	19	19	20	0	0	0	10	21	32	23	50	13	0	12	
16	47	42	20	21	12	9	24	0	54	0	0	23	0	0	
13	0	52	13	19	0	23	38	53	15	20	30	21	0	0	
46	40	21	36	7	18	55	5	40	8	0	38	54	12	25	
0	50	8	0	0	0	0	21	37	15	50	18	6	0	6	
16	35	22	0	16	13	10	48	8	0	5	10	55	43	13	
7	20	17	22	18	38	0	17	0	0	25	0	8	18	25	
46	0	15	10	50	32	49	20	5	33	17	36	14	10	20	
0	0	9	0	0	21	51	10	14	22	24	23	24	0	25	
0	52	21	0	7	50	53	19	11	37	51	0	5	9	10	
20	0	9	0	8	18	16	14	45	0	9	9	20	10	18	
17	8	11	9	0	0	0	0	0	0	0	9	20	11	13	
5	32	48	46	0	0	31	0	13	40	38	17	12	0	41	
44	12	0	9	15	0	36	7	21	55	10	25	0	11	0	
18	0	15	19	13	0	22	13	22	15	25	22	0	18	38	
11	13	8	12	0	33	25	48	11	50	0	18	9	14	43	
5	0	10	41	24	19	46	7	50	16	0	13	0	55	0	
21	51	15	0	44	23	20	15	40	0	18	14	5	10	34	
0	21	0	48	17	19	25	39	6	16	0	24	20	34	13	
15	0	0	0	40	14	0	5	23	14	9	0	0	14	42	
54	17	16	0	46	7	8	21	21	30	10	0	0	22	0	
51	33	19	13	0	15	18	15	25	14	13	25	0	0	14	
22	39	0	12	43	33	17	14	13	17	15	17	12	13	9	
15	24	10	5	12	15	16	19	0	8	5	18	22	12	35	
0	0	39	0	0	39	0	13	0	0	51	0	45	0	15	
39	32	14	0	5	35	0	23	18	10	44	34	36	10	0	
35	21	52	0	6	0	33	0	8	23	0	17	36	49	18	
52	13	19	12	14	13	25	5	0	0	11	49	16	39	0	
